population	cosine
length_gc_matched_decoy	0.6729049
length_gc_matched_decoy	-0.002383124
type_matched_decoy	0.5589125
random_decoy	-0.2132267
length_gc_matched_decoy	0.20397241
random_decoy	0.051612347
type_matched_decoy	0.36004576
random_decoy	0.23561294
length_gc_matched_decoy	0.15789077
type_matched_decoy	0.1021366
type_matched_decoy	0.25482118
length_gc_matched_decoy	0.28644782
type_matched_decoy	0.22947262
random_decoy	-0.078278214
type_matched_decoy	0.2785249
random_decoy	0.34277898
length_gc_matched_decoy	0.76763093
random_decoy	-0.38891482
random_decoy	-0.02334074
random_decoy	0.19254957
random_decoy	0.47070122
length_gc_matched_decoy	0.26113757
length_gc_matched_decoy	0.3867049
type_matched_decoy	0.7359474
type_matched_decoy	0.5693919
random_decoy	0.1193454
random_decoy	0.22546512
type_matched_decoy	0.19695972
random_decoy	-0.30554602
type_matched_decoy	0.46571773
length_gc_matched_decoy	0.6886413
length_gc_matched_decoy	0.39403558
random_decoy	-0.13096635
length_gc_matched_decoy	0.289183
random_decoy	-0.15601557
length_gc_matched_decoy	0.056895077
random_decoy	0.21589948
type_matched_decoy	0.1708565
random_decoy	0.2825126
random_decoy	-0.23269905
length_gc_matched_decoy	0.59256893
length_gc_matched_decoy	0.33437943
random_decoy	0.12307286
random_decoy	0.4338541
length_gc_matched_decoy	0.29206336
random_decoy	0.2420187
type_matched_decoy	0.39485165
length_gc_matched_decoy	0.24140967
type_matched_decoy	0.30098826
type_matched_decoy	0.053646404
random_decoy	0.111224994
random_decoy	0.03806904
type_matched_decoy	0.40233842
length_gc_matched_decoy	0.25081396
length_gc_matched_decoy	0.3130874
length_gc_matched_decoy	0.13265856
length_gc_matched_decoy	0.08885698
length_gc_matched_decoy	0.011455044
random_decoy	-0.03890779
type_matched_decoy	0.38738775
length_gc_matched_decoy	0.50196916
length_gc_matched_decoy	0.21763825
length_gc_matched_decoy	0.41340142
length_gc_matched_decoy	0.13540739
random_decoy	0.75695646
length_gc_matched_decoy	0.29953873
type_matched_decoy	-0.020758957
random_decoy	0.8240878
type_matched_decoy	0.16729704
type_matched_decoy	0.3207149
random_decoy	-0.21130544
type_matched_decoy	0.2117075
type_matched_decoy	0.61758834
length_gc_matched_decoy	0.5399728
random_decoy	-0.13753098
type_matched_decoy	0.23490626
length_gc_matched_decoy	0.5159664
type_matched_decoy	0.105018444
random_decoy	0.08862716
length_gc_matched_decoy	0.14717723
length_gc_matched_decoy	0.25098088
random_decoy	-0.17029098
random_decoy	0.055183977
length_gc_matched_decoy	0.1791283
type_matched_decoy	0.40185183
type_matched_decoy	0.13836914
type_matched_decoy	0.16693522
type_matched_decoy	-0.2262741
length_gc_matched_decoy	0.38650575
random_decoy	0.21725643
length_gc_matched_decoy	0.56437725
type_matched_decoy	0.363395
random_decoy	-0.18187544
type_matched_decoy	0.01121128
random_decoy	0.3015153
type_matched_decoy	0.7178774
random_decoy	0.28591594
type_matched_decoy	0.18099308
length_gc_matched_decoy	0.5566721
length_gc_matched_decoy	0.24180001
type_matched_decoy	0.4312889
length_gc_matched_decoy	0.5681958
observed_pair	-0.2425496
type_matched_decoy	0.59809285
type_matched_decoy	0.30655897
random_decoy	0.270484
type_matched_decoy	0.3563938
random_decoy	0.06644893
type_matched_decoy	-0.012890339
random_decoy	-0.08210645
random_decoy	0.04655859
length_gc_matched_decoy	0.12518884
random_decoy	0.21555017
length_gc_matched_decoy	0.45952785
type_matched_decoy	0.17594941
type_matched_decoy	0.5085184
type_matched_decoy	0.046210043
type_matched_decoy	0.3198095
random_decoy	0.076171935
length_gc_matched_decoy	0.08281877
type_matched_decoy	0.25721747
length_gc_matched_decoy	-0.057998434
length_gc_matched_decoy	0.39992738
type_matched_decoy	0.67232305
type_matched_decoy	0.56932646
type_matched_decoy	0.33309335
type_matched_decoy	0.13305283
random_decoy	0.5065161
type_matched_decoy	0.0358257
type_matched_decoy	0.13910978
length_gc_matched_decoy	0.33724272
type_matched_decoy	0.45257205
length_gc_matched_decoy	0.31301075
random_decoy	0.26722002
length_gc_matched_decoy	0.19682786
length_gc_matched_decoy	0.27221093
type_matched_decoy	0.4163825
random_decoy	0.04839269
length_gc_matched_decoy	0.46848896
length_gc_matched_decoy	0.34208146
type_matched_decoy	0.19047424
type_matched_decoy	0.30185527
length_gc_matched_decoy	0.81267345
length_gc_matched_decoy	0.45222533
random_decoy	0.06896689
length_gc_matched_decoy	0.391025
random_decoy	0.20842522
random_decoy	0.04888019
length_gc_matched_decoy	0.34049794
random_decoy	0.19323672
type_matched_decoy	0.15607682
type_matched_decoy	0.30882215
random_decoy	-0.18211651
type_matched_decoy	0.4219197
type_matched_decoy	0.41216305
length_gc_matched_decoy	0.28496873
length_gc_matched_decoy	0.23723316
type_matched_decoy	0.20081319
type_matched_decoy	0.4251402
length_gc_matched_decoy	0.084181875
random_decoy	0.08315057
length_gc_matched_decoy	0.7443768
random_decoy	0.09562877
type_matched_decoy	0.48735398
random_decoy	0.03357169
random_decoy	-0.12962794
length_gc_matched_decoy	-0.061806694
type_matched_decoy	0.5868474
observed_pair	0.07401894
length_gc_matched_decoy	0.23452152
length_gc_matched_decoy	0.2562541
random_decoy	0.51481044
random_decoy	-0.019798588
length_gc_matched_decoy	0.3550884
type_matched_decoy	0.6560187
type_matched_decoy	0.773009
length_gc_matched_decoy	0.13302018
length_gc_matched_decoy	0.46546546
type_matched_decoy	0.43523324
length_gc_matched_decoy	0.075361654
type_matched_decoy	0.15933752
random_decoy	-0.044138595
length_gc_matched_decoy	-0.23415981
length_gc_matched_decoy	0.3689468
length_gc_matched_decoy	0.300725
type_matched_decoy	0.1258446
type_matched_decoy	0.44150284
type_matched_decoy	0.6144998
type_matched_decoy	0.35772955
length_gc_matched_decoy	0.4286221
length_gc_matched_decoy	0.5236607
random_decoy	0.3628955
random_decoy	0.1106835
type_matched_decoy	0.09686549
random_decoy	-0.020595834
random_decoy	0.016127173
length_gc_matched_decoy	0.5271871
type_matched_decoy	0.40096593
type_matched_decoy	0.41515747
length_gc_matched_decoy	0.4494353
length_gc_matched_decoy	0.25004548
random_decoy	-0.4473829
length_gc_matched_decoy	0.16639194
length_gc_matched_decoy	0.51754814
length_gc_matched_decoy	0.33679357
type_matched_decoy	0.18793888
random_decoy	0.24755195
type_matched_decoy	0.30403432
type_matched_decoy	0.40822577
length_gc_matched_decoy	0.44822556
length_gc_matched_decoy	-0.016977552
random_decoy	-0.36031756
random_decoy	-0.23189498
length_gc_matched_decoy	0.26876256
length_gc_matched_decoy	0.29739162
random_decoy	-0.0034252405
random_decoy	0.49670047
length_gc_matched_decoy	0.33563724
length_gc_matched_decoy	0.12416239
length_gc_matched_decoy	0.21828565
type_matched_decoy	0.71677554
length_gc_matched_decoy	0.26368883
random_decoy	0.3067422
type_matched_decoy	0.50907123
random_decoy	-0.08721038
length_gc_matched_decoy	0.5518098
length_gc_matched_decoy	0.3918137
length_gc_matched_decoy	0.31285176
length_gc_matched_decoy	0.10701954
length_gc_matched_decoy	0.17853917
length_gc_matched_decoy	0.3791541
length_gc_matched_decoy	0.27876335
random_decoy	0.029408064
length_gc_matched_decoy	0.6098853
random_decoy	0.16711423
length_gc_matched_decoy	0.3085903
length_gc_matched_decoy	0.04835762
length_gc_matched_decoy	0.50003415
random_decoy	0.06745857
random_decoy	-0.06328512
length_gc_matched_decoy	0.1712666
random_decoy	-0.086272396
random_decoy	0.38333946
type_matched_decoy	0.8314668
type_matched_decoy	0.65729356
random_decoy	-0.09980865
length_gc_matched_decoy	0.11112131
type_matched_decoy	0.1899024
type_matched_decoy	0.5135581
length_gc_matched_decoy	0.5346601
type_matched_decoy	0.52494204
length_gc_matched_decoy	0.39468756
type_matched_decoy	0.34408918
type_matched_decoy	0.12703861
length_gc_matched_decoy	0.14657594
random_decoy	-0.007064596
type_matched_decoy	0.03810726
type_matched_decoy	-0.04661423
random_decoy	0.06872671
type_matched_decoy	0.55805975
length_gc_matched_decoy	-0.02352088
type_matched_decoy	0.3074708
type_matched_decoy	0.61228
type_matched_decoy	0.48070824
type_matched_decoy	0.16751817
type_matched_decoy	-0.004395321
type_matched_decoy	0.13867332
random_decoy	0.22668512
type_matched_decoy	0.33924228
type_matched_decoy	0.07934693
random_decoy	-0.1767751
random_decoy	-0.037183173
random_decoy	0.32063153
length_gc_matched_decoy	0.37391597
random_decoy	-0.062388033
length_gc_matched_decoy	0.51088834
length_gc_matched_decoy	0.16422892
random_decoy	-0.012388047
length_gc_matched_decoy	0.13533339
type_matched_decoy	0.17146274
length_gc_matched_decoy	0.42699066
length_gc_matched_decoy	0.13591829
type_matched_decoy	0.21346623
random_decoy	0.17016888
type_matched_decoy	0.5434526
type_matched_decoy	0.51773727
random_decoy	-0.13331653
type_matched_decoy	0.094133645
length_gc_matched_decoy	0.4457136
length_gc_matched_decoy	0.71950775
type_matched_decoy	0.43727666
type_matched_decoy	0.8356383
length_gc_matched_decoy	0.31186658
length_gc_matched_decoy	-0.09950106
type_matched_decoy	-0.25475228
type_matched_decoy	0.030437022
type_matched_decoy	0.3967488
random_decoy	0.67166376
length_gc_matched_decoy	-0.15677866
type_matched_decoy	0.40713814
random_decoy	0.31469715
type_matched_decoy	0.5504487
type_matched_decoy	0.30059138
length_gc_matched_decoy	0.7050127
type_matched_decoy	-0.049759082
length_gc_matched_decoy	0.057551283
length_gc_matched_decoy	0.25393042
random_decoy	0.4648888
type_matched_decoy	0.018046424
random_decoy	0.36238638
random_decoy	0.028692849
length_gc_matched_decoy	0.11629821
type_matched_decoy	0.21074201
length_gc_matched_decoy	0.5122775
length_gc_matched_decoy	0.17574902
type_matched_decoy	0.46611398
length_gc_matched_decoy	0.666851
random_decoy	0.08041929
random_decoy	0.07734804
length_gc_matched_decoy	-0.063314214
random_decoy	-0.15460551
random_decoy	-0.099417165
type_matched_decoy	-0.23680419
random_decoy	-0.11304945
type_matched_decoy	0.3690041
random_decoy	-0.046171695
length_gc_matched_decoy	0.08218276
type_matched_decoy	0.40164083
type_matched_decoy	0.8181461
length_gc_matched_decoy	0.18583488
length_gc_matched_decoy	0.3130569
random_decoy	0.18920293
random_decoy	0.106922284
length_gc_matched_decoy	0.772092
random_decoy	0.14701414
type_matched_decoy	0.25358167
length_gc_matched_decoy	0.104807355
length_gc_matched_decoy	0.7096197
random_decoy	0.5041994
type_matched_decoy	0.80495477
type_matched_decoy	0.29461557
length_gc_matched_decoy	0.35037556
length_gc_matched_decoy	0.03386658
type_matched_decoy	0.6357657
type_matched_decoy	0.076024085
length_gc_matched_decoy	0.22213046
length_gc_matched_decoy	0.4884315
random_decoy	0.17000985
length_gc_matched_decoy	0.35969752
length_gc_matched_decoy	0.24422471
random_decoy	0.13378756
type_matched_decoy	0.3776221
length_gc_matched_decoy	0.3865661
type_matched_decoy	0.1387766
random_decoy	0.013164178
random_decoy	-0.09833261
type_matched_decoy	0.11908277
length_gc_matched_decoy	0.21462506
type_matched_decoy	0.6950166
random_decoy	0.04521957
type_matched_decoy	0.48809874
type_matched_decoy	0.64322114
random_decoy	-0.32385886
length_gc_matched_decoy	-0.06363966
length_gc_matched_decoy	0.17383093
type_matched_decoy	0.24001767
random_decoy	-0.08359954
type_matched_decoy	0.18908128
type_matched_decoy	0.32498893
random_decoy	0.11736638
type_matched_decoy	0.5710614
type_matched_decoy	0.16200072
random_decoy	-0.00028656423
random_decoy	0.37883627
random_decoy	0.09283681
random_decoy	0.12678874
length_gc_matched_decoy	0.39885443
random_decoy	-0.0497263
random_decoy	0.47282347
random_decoy	-0.042077556
type_matched_decoy	0.24726108
type_matched_decoy	0.1843189
random_decoy	-0.10203292
random_decoy	0.8151939
random_decoy	0.70620984
random_decoy	0.29011282
random_decoy	0.22876263
random_decoy	0.35254663
random_decoy	0.28438866
type_matched_decoy	0.509505
length_gc_matched_decoy	0.3436786
random_decoy	-0.08522833
length_gc_matched_decoy	0.15467514
random_decoy	-0.11126365
length_gc_matched_decoy	0.75356674
type_matched_decoy	0.3915176
random_decoy	-0.046988815
type_matched_decoy	0.09080736
type_matched_decoy	0.22360203
type_matched_decoy	0.1885605
type_matched_decoy	0.8536515
random_decoy	0.20410259
random_decoy	0.43768245
length_gc_matched_decoy	0.3953665
random_decoy	-0.018612528
type_matched_decoy	-0.013734145
type_matched_decoy	0.31822348
random_decoy	0.13385908
random_decoy	-0.10613547
random_decoy	0.09707559
random_decoy	0.2820594
length_gc_matched_decoy	0.3762656
type_matched_decoy	0.29088518
random_decoy	0.04337783
type_matched_decoy	0.1872763
random_decoy	-0.044281546
random_decoy	-0.104957186
random_decoy	-0.23470561
type_matched_decoy	0.20417675
length_gc_matched_decoy	-0.22127186
random_decoy	0.18041691
random_decoy	0.16108264
random_decoy	0.49139643
length_gc_matched_decoy	-0.039843082
random_decoy	0.19747952
type_matched_decoy	0.08709387
length_gc_matched_decoy	0.21469101
type_matched_decoy	0.3825736
random_decoy	0.009939769
random_decoy	-0.07806261
random_decoy	0.39408094
length_gc_matched_decoy	0.013070002
length_gc_matched_decoy	0.3878788
length_gc_matched_decoy	0.81249845
length_gc_matched_decoy	0.28514418
type_matched_decoy	0.050562836
length_gc_matched_decoy	0.46193987
length_gc_matched_decoy	0.61177266
type_matched_decoy	0.39431375
length_gc_matched_decoy	0.5619398
random_decoy	0.35795367
type_matched_decoy	0.27577266
type_matched_decoy	0.54423285
type_matched_decoy	0.42369074
length_gc_matched_decoy	0.795725
random_decoy	-0.018575184
random_decoy	-0.21825798
length_gc_matched_decoy	0.8298391
type_matched_decoy	0.2680384
random_decoy	0.5054699
length_gc_matched_decoy	-0.16505913
length_gc_matched_decoy	0.07087621
random_decoy	-0.3186407
type_matched_decoy	0.16931844
type_matched_decoy	0.2656421
random_decoy	0.05375828
random_decoy	0.3094062
type_matched_decoy	0.105966225
type_matched_decoy	0.6801175
random_decoy	-0.05568453
random_decoy	-0.14584962
length_gc_matched_decoy	0.32075927
type_matched_decoy	0.04878931
length_gc_matched_decoy	0.26899397
type_matched_decoy	0.4846679
type_matched_decoy	0.33262688
type_matched_decoy	-0.06556599
length_gc_matched_decoy	0.5356358
type_matched_decoy	0.24877599
type_matched_decoy	0.49809742
type_matched_decoy	-0.05171363
length_gc_matched_decoy	0.3447217
type_matched_decoy	0.3273017
type_matched_decoy	0.09076028
random_decoy	0.11934764
length_gc_matched_decoy	0.03605652
random_decoy	0.034595817
random_decoy	0.573501
type_matched_decoy	0.1536656
random_decoy	-0.07180363
length_gc_matched_decoy	0.1806957
length_gc_matched_decoy	0.10240263
length_gc_matched_decoy	0.04108323
length_gc_matched_decoy	0.29417455
length_gc_matched_decoy	-0.29186684
random_decoy	-0.13220182
type_matched_decoy	0.0064143986
length_gc_matched_decoy	0.22109032
type_matched_decoy	0.6311773
random_decoy	-0.07396154
type_matched_decoy	0.27138805
length_gc_matched_decoy	0.37877452
random_decoy	0.0038802437
length_gc_matched_decoy	0.6080574
random_decoy	0.28745323
length_gc_matched_decoy	0.058115892
random_decoy	0.025590066
random_decoy	0.28405526
random_decoy	0.5072226
type_matched_decoy	0.47482416
type_matched_decoy	0.2933645
length_gc_matched_decoy	0.077780776
random_decoy	0.049909346
random_decoy	0.28277034
random_decoy	0.111020416
random_decoy	-0.00760708
random_decoy	0.4299197
type_matched_decoy	0.5953742
random_decoy	-0.044522576
type_matched_decoy	0.39489108
length_gc_matched_decoy	-0.0071117375
length_gc_matched_decoy	0.29266647
random_decoy	-0.033810034
random_decoy	-0.07917778
length_gc_matched_decoy	0.31299827
length_gc_matched_decoy	0.23267704
length_gc_matched_decoy	0.47077394
length_gc_matched_decoy	0.33434138
type_matched_decoy	0.2914678
length_gc_matched_decoy	0.43922302
type_matched_decoy	0.66593283
length_gc_matched_decoy	0.6540626
random_decoy	-0.053820774
length_gc_matched_decoy	0.20732044
type_matched_decoy	0.47172582
type_matched_decoy	0.29398608
length_gc_matched_decoy	0.2648184
random_decoy	0.063465916
type_matched_decoy	0.4301677
type_matched_decoy	0.19198477
random_decoy	-0.0986301
random_decoy	0.2974757
type_matched_decoy	0.3487268
length_gc_matched_decoy	0.2595684
length_gc_matched_decoy	0.45674887
length_gc_matched_decoy	0.5652728
random_decoy	-0.06022338
random_decoy	0.10320576
type_matched_decoy	0.2696687
type_matched_decoy	0.43621227
length_gc_matched_decoy	0.2800433
random_decoy	-0.097872496
length_gc_matched_decoy	0.64957863
type_matched_decoy	0.013703801
random_decoy	0.26591808
length_gc_matched_decoy	0.11249655
type_matched_decoy	-0.07721785
length_gc_matched_decoy	0.21700749
type_matched_decoy	0.81315863
random_decoy	-0.036756497
random_decoy	0.26995048
length_gc_matched_decoy	-0.18330675
random_decoy	0.42905593
type_matched_decoy	0.36482435
length_gc_matched_decoy	0.24650764
length_gc_matched_decoy	-0.17108071
type_matched_decoy	0.08838926
type_matched_decoy	0.19382724
type_matched_decoy	-0.08097258
length_gc_matched_decoy	-0.015341405
random_decoy	-0.06330265
observed_pair	0.29365566
length_gc_matched_decoy	0.0014074035
length_gc_matched_decoy	0.44069013
type_matched_decoy	0.4057104
type_matched_decoy	0.25342968
length_gc_matched_decoy	0.42102373
type_matched_decoy	-0.19403048
random_decoy	0.41901162
type_matched_decoy	-0.1753017
length_gc_matched_decoy	0.32845974
length_gc_matched_decoy	0.11863102
type_matched_decoy	0.26540437
random_decoy	0.10288824
type_matched_decoy	0.5245655
type_matched_decoy	0.54397523
random_decoy	-0.08799496
random_decoy	-0.069797635
random_decoy	0.060625564
length_gc_matched_decoy	0.3391517
length_gc_matched_decoy	0.20795183
type_matched_decoy	0.63163203
length_gc_matched_decoy	-0.03620092
length_gc_matched_decoy	0.13683192
length_gc_matched_decoy	0.19124942
length_gc_matched_decoy	-0.173006
length_gc_matched_decoy	0.13919854
type_matched_decoy	-0.32839462
