extractor	design	rep	query	shuffled	true_clade_EVALUATION	best_label	best_label_lwr	best_edge_label	best_edge_lwr	pendant	edpl	n_placements	label_lwr	aligned_frac	status	correct
v3	blocked	7	n624	False	3	3	1.0	3	1.0	0.4647254849	0.0	1	"{""3"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	7	n649	False	3	3	1.0	3	1.0	0.5261106689	0.0	1	"{""3"": 1.0}"	0.9951690821256038	CONFIDENTLY_PLACED	True
v3	blocked	7	n670	False	3	3	1.0	3	0.6028	1.0357402857	0.162631	2	"{""3"": 1.0}"	1.0	AMBIGUOUS	True
v3	blocked	7	SHUF_n1840	True	11	3	0.9999	3	0.9999	0.1053605157	0.0	1	"{""3"": 0.9999}"	0.8646616541353384	CONFIDENTLY_PLACED	False
v3	blocked	7	SHUF_n1180	True	8	1	1.0	1	0.817	7.8841978593	0.862337	2	"{""1"": 1.0}"	0.6893617021276596	AMBIGUOUS	False
v3	blocked	7	SHUF_n1100	True	8	3	0.6515	3	0.6515	10.4529161876	2.32424	4	"{""3"": 0.6515, ""8"": 0.1755, ""5"": 0.1604, ""1"": 0.0127}"	0.6608996539792388	AMBIGUOUS	False
v3	blocked	7	n845	False	7	7	1.0	7	1.0	0.4234646465	0.0	1	"{""7"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	7	n952	False	8	8	1.0	8	1.0	0.2032531005	0.0	1	"{""8"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	7	n1107	False	8	8	1.0	8	0.9244	0.9019836991	0.0339318	2	"{""8"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	7	n1180	False	8	8	1.0	8	1.0	1.3539270811	0.0	1	"{""8"": 1.0}"	1.0	OUTSIDE_WELL_SUPPORTED_HISTORICAL_CLADE_SPACE	True
v3	blocked	7	n1285	False	9	9	1.0	9	1.0	0.3822101386	0.0	1	"{""9"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	7	n1330	False	9	9	0.9986	9	0.9986	0.7221932021	0.0	1	"{""9"": 0.9986}"	0.9795918367346939	CONFIDENTLY_PLACED	True
v3	blocked	7	SHUF_n765	True	3	1	0.9745	1	0.9745	3.5563696492	0.149149	2	"{""1"": 0.9745, ""9"": 0.0191}"	0.771689497716895	AMBIGUOUS	False
v3	blocked	7	n1540	False	9	9	0.996	9	0.996	0.5341257701	0.0	1	"{""9"": 0.996}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	7	n1599	False	9	9	1.0	9	1.0	0.7709735338	0.0	1	"{""9"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	7	n1708	False	10	10	1.0	10	1.0	0.4231442563	0.0	1	"{""10"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	7	n131	False	1	1	1.0	1	1.0	0.3331262551	0.0	1	"{""1"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	7	n216	False	1	1	1.0	1	1.0	0.2237471094	0.0	1	"{""1"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	7	n223	False	1	1	0.9994	1	0.9994	0.6821945703	0.0	1	"{""1"": 0.9994}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	7	n244	False	1	1	0.9966	1	0.9966	0.5027448616	0.0	1	"{""1"": 0.9966}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	7	SHUF_n1608	True	10	8	0.9958	8	0.9958	6.41523406	0.0	1	"{""8"": 0.9958}"	0.5422535211267606	OUTSIDE_WELL_SUPPORTED_HISTORICAL_CLADE_SPACE	False
v3	blocked	7	SHUF_n330	True	1	1	0.7114	1	0.7114	0.1053605157	2.39725	2	"{""1"": 0.7114, ""8"": 0.2885}"	0.7614678899082569	AMBIGUOUS	True
v3	blocked	7	SHUF_n930	True	8	1	1.0	1	1.0	9.689439445	0.0	1	"{""1"": 1.0}"	0.6634615384615384	OUTSIDE_WELL_SUPPORTED_HISTORICAL_CLADE_SPACE	False
v3	blocked	7	SHUF_n1518	True	9	1	1.0	1	1.0	6.7955211086	0.0	1	"{""1"": 1.0}"	0.7758620689655172	OUTSIDE_WELL_SUPPORTED_HISTORICAL_CLADE_SPACE	False
v3	blocked	7	SHUF_n839	True	7	3	0.6841	3	0.6841	19.0926349722	3.43402	2	"{""3"": 0.6841, ""1"": 0.3159}"	0.6777251184834123	AMBIGUOUS	False
v3	blocked	7	SHUF_n1553	True	9	1	1.0	1	1.0	8.0331554259	0.0	1	"{""1"": 1.0}"	0.7763713080168776	OUTSIDE_WELL_SUPPORTED_HISTORICAL_CLADE_SPACE	False
v3	blocked	7	SHUF_n1397	True	9	2	0.9993	2	0.9993	6.3248449898	0.0	1	"{""2"": 0.9993}"	0.6776859504132231	OUTSIDE_WELL_SUPPORTED_HISTORICAL_CLADE_SPACE	False
v3	blocked	7	n523	False	3	3	1.0	3	1.0	0.748372871	0.0	1	"{""3"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	7	SHUF_n817	True	6	8	0.9735	8	0.9735	29.3922217297	0.46697	2	"{""8"": 0.9735, ""3"": 0.0265}"	0.8127853881278538	AMBIGUOUS	False
v3	blocked	7	n711	False	3	3	0.9946	3	0.9946	1.7161309132	0.0	1	"{""3"": 0.9946}"	1.0	OUTSIDE_WELL_SUPPORTED_HISTORICAL_CLADE_SPACE	True
v3	blocked	7	SHUF_n864	True	8	3	1.0	3	1.0	8.4652132	0.0	1	"{""3"": 1.0}"	0.5955414012738853	OUTSIDE_WELL_SUPPORTED_HISTORICAL_CLADE_SPACE	False
v3	blocked	7	SHUF_n376	True	2	3	1.0	3	0.5237	0.1053605157	2.01332	2	"{""3"": 1.0}"	0.7333333333333333	AMBIGUOUS	False
v3	blocked	7	SHUF_n223	True	1	3	1.0	3	1.0	6.5709079509	0.0	1	"{""3"": 1.0}"	0.6473214285714286	OUTSIDE_WELL_SUPPORTED_HISTORICAL_CLADE_SPACE	False
v3	blocked	7	SHUF_n1535	True	9	3	0.5876	3	0.5876	7.5317142331	3.48583	2	"{""3"": 0.5876, ""8"": 0.4124}"	0.7586206896551724	AMBIGUOUS	False
v3	blocked	7	n840	False	7	7	1.0	7	1.0	1.0230184767	0.0	1	"{""7"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	7	n935	False	8	8	1.0	8	1.0	0.9069274926	0.0	1	"{""8"": 1.0}"	0.9935691318327974	CONFIDENTLY_PLACED	True
v3	blocked	7	n998	False	8	8	0.9982	8	0.9982	0.3108934296	0.0	1	"{""8"": 0.9982}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	7	n1029	False	8	8	1.0	8	1.0	0.3112077876	0.0	1	"{""8"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	7	n1080	False	8	8	1.0	8	1.0	0.4112238569	0.0	1	"{""8"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	7	n1153	False	8	8	1.0	8	1.0	0.4436401272	0.0	1	"{""8"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	7	n1408	False	9	9	1.0	9	1.0	0.33951566	0.0	1	"{""9"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	7	n1756	False	10	10	1.0	10	1.0	0.2498395673	0.0	1	"{""10"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	7	n1801	False	10	10	1.0	10	1.0	0.3991228531	0.0	1	"{""10"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	7	SHUF_n41	True	1	1	1.0	1	1.0	7.4764473121	0.0	1	"{""1"": 1.0}"	0.7847533632286996	OUTSIDE_WELL_SUPPORTED_HISTORICAL_CLADE_SPACE	True
v3	blocked	7	SHUF_n1109	True	8	1	1.0	1	1.0	5.02355236	0.0	1	"{""1"": 1.0}"	0.7682539682539683	OUTSIDE_WELL_SUPPORTED_HISTORICAL_CLADE_SPACE	False
v3	blocked	7	n474	False	2	2	1.0	2	1.0	0.4413715227	0.0	1	"{""2"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	7	n366	False	2	2	1.0	2	1.0	0.2757585537	0.0	1	"{""2"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	7	SHUF_n840	True	7	3	1.0	3	1.0	0.1053605157	0.0	1	"{""3"": 1.0}"	0.8009478672985783	CONFIDENTLY_PLACED	False
v3	blocked	7	SHUF_n481	True	2	3	0.9999	3	0.9999	0.1053605157	0.0	1	"{""3"": 0.9999}"	0.7219512195121951	CONFIDENTLY_PLACED	False
v3	blocked	7	SHUF_n845	True	7	3	1.0	3	1.0	0.1053605157	0.0	1	"{""3"": 1.0}"	0.856	CONFIDENTLY_PLACED	False
v3	blocked	7	n774	False	3	3	1.0	3	1.0	0.8745056754	0.0	1	"{""3"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	7	n954	False	8	8	1.0	8	1.0	0.471274977	0.0	1	"{""8"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	7	SHUF_n1802	True	10	8	0.9961	8	0.9961	8.2917928906	0.0	1	"{""8"": 0.9961}"	0.8267716535433071	OUTSIDE_WELL_SUPPORTED_HISTORICAL_CLADE_SPACE	False
v3	blocked	7	n1234	False	8	8	1.0	8	1.0	1.3603713408	0.0	1	"{""8"": 1.0}"	1.0	OUTSIDE_WELL_SUPPORTED_HISTORICAL_CLADE_SPACE	True
v3	blocked	7	n1362	False	9	9	1.0	9	1.0	0.3490471404	0.0	1	"{""9"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	7	n1397	False	9	9	1.0	9	1.0	0.8711687117	0.0	1	"{""9"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	7	n1518	False	9	9	1.0	9	1.0	0.182700897	0.0	1	"{""9"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	7	n1553	False	9	9	1.0	9	1.0	0.5876614838	0.0	1	"{""9"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	7	n1586	False	9	9	1.0	9	1.0	0.650283941	0.0	1	"{""9"": 1.0}"	0.9954337899543378	CONFIDENTLY_PLACED	True
v3	blocked	7	n1701	False	10	10	1.0	10	1.0	0.3880729934	0.0	1	"{""10"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	7	n1802	False	10	10	1.0	10	1.0	0.2312211504	0.0	1	"{""10"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	7	n10	False	1	1	1.0	1	1.0	0.5762385252	0.0	1	"{""1"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	7	n130	False	1	1	1.0	1	1.0	0.5193316874	0.0	1	"{""1"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	7	n220	False	1	1	1.0	1	1.0	0.1855962227	0.0	1	"{""1"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	7	n330	False	1	1	1.0	1	1.0	0.7074851274	0.0	1	"{""1"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	7	SHUF_n201	True	1	1	1.0	1	1.0	7.7415555201	0.0	1	"{""1"": 1.0}"	0.8423423423423423	OUTSIDE_WELL_SUPPORTED_HISTORICAL_CLADE_SPACE	True
v3	blocked	7	SHUF_n676	True	3	1	1.0	1	1.0	8.1908081232	0.0	1	"{""1"": 1.0}"	0.6985645933014354	OUTSIDE_WELL_SUPPORTED_HISTORICAL_CLADE_SPACE	False
v3	blocked	7	n376	False	2	2	1.0	2	1.0	0.3563376029	0.0	1	"{""2"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	7	n555	False	3	3	1.0	3	1.0	0.500749778	0.0	1	"{""3"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	7	SHUF_n990	True	8	3	1.0	3	1.0	8.6877831248	0.0	1	"{""3"": 1.0}"	0.6653846153846154	OUTSIDE_WELL_SUPPORTED_HISTORICAL_CLADE_SPACE	False
v3	blocked	7	n585	False	3	3	1.0	3	1.0	0.1482512651	0.0	1	"{""3"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	7	SHUF_n998	True	8	3	1.0	3	1.0	9.9262072086	0.0	1	"{""3"": 1.0}"	0.7218045112781954	OUTSIDE_WELL_SUPPORTED_HISTORICAL_CLADE_SPACE	False
v3	blocked	7	SHUF_n1701	True	10	3	1.0	3	1.0	4.4535633269	0.0	1	"{""3"": 1.0}"	0.6981132075471698	OUTSIDE_WELL_SUPPORTED_HISTORICAL_CLADE_SPACE	False
v3	blocked	7	n802	False	4	4	1.0	4	1.0	0.3628237499	0.0	1	"{""4"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	7	n817	False	6	6	1.0	6	1.0	0.8415609495	0.0	1	"{""6"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	7	n857	False	8	8	1.0	8	1.0	0.1726183891	0.0	1	"{""8"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	7	n888	False	8	8	1.0	8	1.0	0.4966057725	0.0	1	"{""8"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	7	n1249	False	8	8	1.0	8	1.0	0.1894772887	0.0	1	"{""8"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	7	n1699	False	10	10	1.0	10	1.0	0.278842903	0.0	1	"{""10"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	8	n1873	False	11	11	1.0	11	1.0	0.2271723183	0.0	1	"{""11"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	8	n1917	False	11	11	1.0	11	0.8806	0.3121949332	0.0152462	3	"{""11"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	8	n46	False	1	1	0.9997	1	0.9557	0.7159506511	0.020073	2	"{""1"": 0.9997}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	8	n60	False	1	1	1.0	1	1.0	0.4615991895	0.0	1	"{""1"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	8	n98	False	1	1	0.9896	1	0.9896	0.7811221806	0.0	1	"{""1"": 0.9896}"	1.0	AMBIGUOUS	True
v3	blocked	8	n166	False	1	1	1.0	1	0.5272	0.8101249233	0.125536	3	"{""1"": 1.0}"	1.0	AMBIGUOUS	True
v3	blocked	8	n254	False	1	1	1.0	1	0.5184	1.0431609908	0.199721	2	"{""1"": 1.0}"	1.0	AMBIGUOUS	True
v3	blocked	8	SHUF_n832	True	7	1	1.0	1	1.0	12.6141480657	0.0	1	"{""1"": 1.0}"	0.7594339622641509	OUTSIDE_WELL_SUPPORTED_HISTORICAL_CLADE_SPACE	False
v3	blocked	8	SHUF_n481	True	2	4	0.4577	4	0.4577	5.6555980784	2.20428	3	"{""4"": 0.4577, ""Orphan"": 0.2883, ""1"": 0.2534}"	0.8926829268292683	AMBIGUOUS	False
v3	blocked	8	SHUF_n1461	True	9	9	0.6808	9	0.6808	19.1943991681	2.76893	3	"{""9"": 0.6808, ""8"": 0.1898, ""4"": 0.1294}"	0.8151658767772512	AMBIGUOUS	True
v3	blocked	8	SHUF_n141	True	1	8	0.9967	8	0.5804	10.6395511295	0.923365	3	"{""8"": 0.9967}"	0.8660714285714286	AMBIGUOUS	False
v3	blocked	8	SHUF_n1297	True	9	1	0.8607	1	0.8607	6.3523440749	0.588712	2	"{""1"": 0.8607, ""Orphan"": 0.1393}"	0.8031496062992126	AMBIGUOUS	False
v3	blocked	8	SHUF_n575	True	3	1	1.0	1	1.0	11.0876879468	0.0	1	"{""1"": 1.0}"	0.6790697674418604	OUTSIDE_WELL_SUPPORTED_HISTORICAL_CLADE_SPACE	False
v3	blocked	8	SHUF_n1494	True	9	8	0.6313	8	0.6313	8.3882429173	3.09061	3	"{""8"": 0.6313, ""4"": 0.3064, ""1"": 0.0623}"	0.763265306122449	AMBIGUOUS	False
v3	blocked	8	SHUF_n32	True	1	1	0.9371	1	0.9371	17.6093405564	0.636432	2	"{""1"": 0.9371, ""3"": 0.0629}"	0.7375565610859729	AMBIGUOUS	True
v3	blocked	8	SHUF_n878	True	8	1	0.7843	1	0.7843	10.1408425167	2.3888	4	"{""1"": 0.7843, ""8"": 0.2053, ""4"": 0.0104}"	0.538961038961039	AMBIGUOUS	False
v3	blocked	8	SHUF_n1823	True	11	1	0.8046	1	0.4261	7.59886073	2.63185	4	"{""1"": 0.8046, ""2"": 0.1822, ""4"": 0.0126}"	0.6072727272727273	AMBIGUOUS	False
v3	blocked	8	SHUF_n1395	True	9	Orphan	0.989	Orphan	0.989	4.592608136	0.053177	2	"{""Orphan"": 0.989, ""1"": 0.011}"	0.8452380952380952	AMBIGUOUS	False
v3	blocked	8	SHUF_n1467	True	9	2	0.952	2	0.952	0.1053605157	0.402811	2	"{""2"": 0.952, ""3"": 0.045}"	0.780952380952381	AMBIGUOUS	False
v3	blocked	8	SHUF_n1863	True	11	3	0.6744	3	0.5014	0.1053605157	3.84271	5	"{""3"": 0.6744, ""4"": 0.1742, ""9"": 0.1233, ""2"": 0.0281}"	0.7222222222222222	AMBIGUOUS	False
v3	blocked	8	SHUF_n702	True	3	2	0.9994	2	0.9994	7.4489762127	0.0	1	"{""2"": 0.9994}"	0.6829268292682927	OUTSIDE_WELL_SUPPORTED_HISTORICAL_CLADE_SPACE	False
v3	blocked	8	n439	False	2	2	0.9961	2	0.9784	0.4584065257	0.0161729	2	"{""2"": 0.9961}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	8	n391	False	2	2	0.9992	2	0.9992	0.7572336839	0.0	1	"{""2"": 0.9992}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	8	SHUF_n202	True	1	1	0.5153	1	0.5153	21.5593306035	1.57149	2	"{""1"": 0.5153, ""Orphan"": 0.4847}"	0.8243243243243243	AMBIGUOUS	True
v3	blocked	8	SHUF_n559	True	3	4	0.8143	4	0.8143	6.2165072447	1.01436	2	"{""4"": 0.8143, ""Orphan"": 0.1794}"	0.5753424657534246	AMBIGUOUS	False
v3	blocked	8	n520	False	3	3	0.9993	3	0.9993	0.756006072	0.0	1	"{""3"": 0.9993}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	8	n566	False	3	3	1.0	3	0.5755	0.5026146526	0.125928	2	"{""3"": 1.0}"	1.0	AMBIGUOUS	True
v3	blocked	8	SHUF_n849	True	7	8	0.8727	8	0.8377	13.5520658582	1.82426	4	"{""8"": 0.8727, ""1"": 0.071, ""2"": 0.0476}"	0.8090909090909091	AMBIGUOUS	False
v3	blocked	8	SHUF_n405	True	2	3	1.0	3	0.9861	13.1958767439	0.0996294	2	"{""3"": 1.0}"	0.7743362831858407	OUTSIDE_WELL_SUPPORTED_HISTORICAL_CLADE_SPACE	False
v3	blocked	8	n624	False	3	3	1.0	3	1.0	0.4625410155	0.0	1	"{""3"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	8	SHUF_n1323	True	9	Orphan	0.9991	Orphan	0.9991	8.1156849407	0.0	1	"{""Orphan"": 0.9991}"	0.8032786885245902	OUTSIDE_WELL_SUPPORTED_HISTORICAL_CLADE_SPACE	False
v3	blocked	8	SHUF_n742	True	3	3	1.0	3	1.0	15.5941829809	0.0	1	"{""3"": 1.0}"	0.6277056277056277	OUTSIDE_WELL_SUPPORTED_HISTORICAL_CLADE_SPACE	True
v3	blocked	8	SHUF_n1766	True	10	8	0.9998	8	0.9998	0.1053605157	0.0	1	"{""8"": 0.9998}"	0.684887459807074	CONFIDENTLY_PLACED	False
v3	blocked	8	SHUF_n173	True	1	3	1.0	3	0.4663	27.5337886968	2.14531	3	"{""3"": 1.0}"	0.6740088105726872	AMBIGUOUS	False
v3	blocked	8	SHUF_n528	True	3	1	1.0	1	1.0	9.2318806502	0.0	1	"{""1"": 1.0}"	0.7637130801687764	OUTSIDE_WELL_SUPPORTED_HISTORICAL_CLADE_SPACE	False
v3	blocked	8	SHUF_n1418	True	9	2	0.8095	2	0.8095	0.1053605157	1.60031	4	"{""2"": 0.8095, ""8"": 0.1155, ""3"": 0.0516, ""1"": 0.016}"	0.7782258064516129	AMBIGUOUS	False
v3	blocked	8	SHUF_n1334	True	9	3	0.9848	3	0.9848	0.1053605157	0.172998	2	"{""3"": 0.9848, ""1"": 0.015}"	0.7445255474452555	AMBIGUOUS	False
v3	blocked	8	SHUF_n184	True	1	1	0.996	1	0.996	8.0694666702	0.0	1	"{""1"": 0.996}"	0.7847533632286996	OUTSIDE_WELL_SUPPORTED_HISTORICAL_CLADE_SPACE	True
v3	blocked	8	SHUF_n320	True	1	3	1.0	3	0.9274	12.312850036	0.46969	3	"{""3"": 1.0}"	0.7892376681614349	AMBIGUOUS	False
v3	blocked	8	SHUF_n1191	True	8	3	0.6405	3	0.6405	7.8354717101	1.66438	4	"{""3"": 0.6405, ""4"": 0.2712, ""1"": 0.0835}"	0.7510729613733905	AMBIGUOUS	False
v3	blocked	8	n757	False	3	3	0.9997	3	0.9997	0.4160927927	0.0	1	"{""3"": 0.9997}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	8	SHUF_n1568	True	9	8	0.9632	8	0.9632	9.8571835313	0.305311	3	"{""8"": 0.9632, ""4"": 0.0205, ""3"": 0.0142}"	0.7838983050847458	AMBIGUOUS	False
v3	blocked	8	SHUF_n1346	True	9	4	0.6625	4	0.6355	5.3501958999	1.29898	5	"{""4"": 0.6625, ""1"": 0.2981, ""8"": 0.0394}"	0.7862903225806451	AMBIGUOUS	False
v3	blocked	8	n791	False	4	4	1.0	4	1.0	1.4143358682	0.0	1	"{""4"": 1.0}"	1.0	OUTSIDE_WELL_SUPPORTED_HISTORICAL_CLADE_SPACE	True
v3	blocked	8	SHUF_n618	True	3	3	0.659	3	0.5654	43.1419445064	3.64108	3	"{""3"": 0.659, ""4"": 0.341}"	0.7373271889400922	AMBIGUOUS	True
v3	blocked	8	n841	False	7	7	0.9999	7	0.4229	1.1007023417	0.120224	4	"{""7"": 0.9999}"	1.0	AMBIGUOUS	True
v3	blocked	8	n903	False	8	8	0.9997	8	0.9179	0.6477876944	0.0445119	3	"{""8"": 0.9997}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	8	SHUF_n791	True	4	8	0.9951	8	0.9844	0.1053605157	0.0303856	2	"{""8"": 0.9951}"	0.6695652173913044	CONFIDENTLY_PLACED	False
v3	blocked	8	SHUF_n70	True	1	8	1.0	8	0.6808	8.8059198095	1.28242	4	"{""8"": 1.0}"	0.8253275109170306	AMBIGUOUS	False
v3	blocked	8	SHUF_n1917	True	11	8	0.9287	8	0.6865	0.1053605157	1.9072	4	"{""8"": 0.9287, ""3"": 0.0597}"	0.6653543307086615	AMBIGUOUS	False
v3	blocked	8	n948	False	8	8	1.0	8	1.0	0.4803928486	0.0	1	"{""8"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	8	n1032	False	8	8	1.0	8	0.4228	0.189991761	0.0366787	3	"{""8"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	8	n1120	False	8	8	0.9989	8	0.9989	0.6613831384	0.0	1	"{""8"": 0.9989}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	8	SHUF_n500	True	3	4	0.4586	4	0.4586	13.3727277908	2.72665	3	"{""4"": 0.4586, ""1"": 0.4384, ""8"": 0.1019}"	0.7543859649122807	AMBIGUOUS	False
v3	blocked	8	SHUF_n1873	True	11	8	1.0	8	1.0	0.1053605157	0.0	1	"{""8"": 1.0}"	0.746268656716418	CONFIDENTLY_PLACED	False
v3	blocked	8	SHUF_n841	True	7	3	0.8278	3	0.7942	4.4421249916	0.775046	4	"{""3"": 0.8278, ""8"": 0.1421, ""9"": 0.0181}"	0.6445497630331753	AMBIGUOUS	False
v3	blocked	8	SHUF_n379	True	2	Orphan	0.9807	Orphan	0.9807	11.5673391656	0.227743	2	"{""Orphan"": 0.9807, ""8"": 0.0193}"	0.7212389380530974	AMBIGUOUS	False
v3	blocked	8	n1342	False	9	9	1.0	9	1.0	0.3128637764	0.0	1	"{""9"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	8	SHUF_n813	True	6	1	0.7361	1	0.7361	0.1053605157	1.90992	3	"{""1"": 0.7361, ""3"": 0.1494, ""2"": 0.1124}"	0.7699530516431925	AMBIGUOUS	False
v3	blocked	8	SHUF_n1556	True	9	9	1.0	9	0.5983	4.7620025855	1.02995	2	"{""9"": 1.0}"	0.8686440677966102	AMBIGUOUS	True
v3	blocked	8	n1537	False	9	9	1.0	9	1.0	0.200984813	0.0	1	"{""9"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	8	n1556	False	9	9	0.9832	9	0.4936	0.6329804628	0.1433	5	"{""9"": 0.9832}"	1.0	AMBIGUOUS	True
v3	blocked	8	n1622	False	10	10	0.9996	10	0.9996	0.0929655736	0.0	1	"{""10"": 0.9996}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	8	n1823	False	11	11	1.0	11	0.79	0.4306833194	0.0313946	3	"{""11"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	8	n1901	False	11	11	0.9989	11	0.7267	0.6355355654	0.0622013	3	"{""11"": 0.9989}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	8	n1906	False	11	11	1.0	11	1.0	0.4464664196	0.0	1	"{""11"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	8	n119	False	1	1	1.0	1	1.0	0.501115037	0.0	1	"{""1"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	8	n3	False	1	1	1.0	1	0.74	0.1773517801	0.0108011	3	"{""1"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	8	n32	False	1	1	1.0	1	1.0	0.5752082266	0.0	1	"{""1"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	8	n70	False	1	1	0.9982	1	0.5122	0.8258301843	0.0484713	3	"{""1"": 0.9982}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	8	n150	False	1	1	1.0	1	1.0	1.2545838773	0.0	1	"{""1"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	8	n189	False	1	1	0.9932	1	0.9932	0.3357057918	0.0	1	"{""1"": 0.9932}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	8	n216	False	1	1	1.0	1	0.4682	0.2108465061	0.049781	4	"{""1"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	8	n277	False	1	1	1.0	1	1.0	1.1250933234	0.0	1	"{""1"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	8	SHUF_n864	True	8	8	0.5386	8	0.3248	18.979728352	4.02564	4	"{""8"": 0.5386, ""4"": 0.2638, ""1"": 0.1968}"	0.589171974522293	AMBIGUOUS	True
v3	blocked	8	SHUF_n566	True	3	1	0.9998	1	0.7201	0.1053605157	1.24478	2	"{""1"": 0.9998}"	0.8847926267281107	AMBIGUOUS	False
v3	blocked	8	SHUF_n1221	True	8	1	0.5027	1	0.4103	18.0345843524	2.69531	4	"{""1"": 0.5027, ""Orphan"": 0.3811, ""9"": 0.1162}"	0.7310924369747899	AMBIGUOUS	False
v3	blocked	8	SHUF_n133	True	1	9	0.4663	9	0.4663	24.4724359218	3.37172	6	"{""9"": 0.4663, ""8"": 0.377, ""4"": 0.0594, ""1"": 0.0974}"	0.7678571428571429	AMBIGUOUS	False
