terminal	set	protein_len	status	mcc_start	mcc_end	mcc_len	N_anchor_occ	C_anchor_occ	core_occ	rt0_zone_residues	core_start_route1	core_end_route1	core_start_route2	core_end_route2	delta_start	delta_end	frac_core_blocks_agree_within_2
terminal_1138	CLEAN	521	C_TRUNCATED	30	190	161	1.0	0.0	0.747	14	47	190	47	238			0.95
terminal_1139	CLEAN	526	C_TRUNCATED	32	232	201	1.0	0.0	0.929	12	47	232	47	238			0.783
terminal_1140	CLEAN	540	EXTRACTABLE	26	237	212	1.0	0.667	0.901	19	48	237	50	239	-2	-2	0.875
terminal_1141	CLEAN	551	EXTRACTABLE	25	246	222	1.0	1.0	0.923	19	47	238	49	238	-2	0	0.875
terminal_1142	CLEAN	545	EXTRACTABLE	45	267	223	1.0	1.0	0.956	12	60	259	61	503	-1	-244	0.88
terminal_1143	CLEAN	544	EXTRACTABLE	45	258	214	1.0	1.0	0.945	12	60	251	61	503	-1	-252	0.8
terminal_1144	CLEAN	382	EXTRACTABLE	50	271	222	1.0	1.0	0.945	13	69	262	70	382	-1	-120	0.84
terminal_1145	CLEAN	551	EXTRACTABLE	43	270	228	1.0	1.0	0.94	14	60	263	62	262	-2	1	0.917
terminal_1146	CLEAN	490	EXTRACTABLE	68	289	222	1.0	1.0	0.918	14	86	280	87	280	-1	0	0.92
terminal_1147	CLEAN	525	EXTRACTABLE	68	287	220	1.0	1.0	0.918	13	85	279	86	279	-1	0	0.92
terminal_1148	CLEAN	531	EXTRACTABLE	73	293	221	1.0	1.0	0.912	13	90	284	91	284	-1	0	0.96
terminal_1149	CLEAN	528	EXTRACTABLE	75	292	218	1.0	1.0	0.918	11	89	283	90	283	-1	0	0.92
terminal_1150	CLEAN	531	EXTRACTABLE	72	293	222	1.0	1.0	0.934	15	90	284	91	284	-1	0	0.96
terminal_1151	CLEAN	529	EXTRACTABLE	71	291	221	1.0	1.0	0.918	13	88	282	89	282	-1	0	0.96
terminal_1152	CLEAN	492	EXTRACTABLE	73	292	220	1.0	1.0	0.94	13	90	284	91	284	-1	0	0.92
terminal_1153	CLEAN	520	EXTRACTABLE	62	283	222	1.0	1.0	0.94	15	84	274	85	274	-1	0	0.96
terminal_1154	CLEAN	503	EXTRACTABLE	48	266	219	1.0	1.0	0.934	12	63	257	64	257	-1	0	0.92
terminal_1155	CLEAN	543	EXTRACTABLE	94	309	216	1.0	1.0	0.945	13	111	300	112	300	-1	0	0.92
terminal_1156	CLEAN	543	EXTRACTABLE	94	309	216	1.0	1.0	0.94	13	111	300	112	300	-1	0	0.96
terminal_1157	CLEAN	543	EXTRACTABLE	94	308	215	1.0	1.0	0.94	13	111	300	112	300	-1	0	0.96
terminal_1158	CLEAN	541	EXTRACTABLE	92	307	216	1.0	1.0	0.94	13	109	298	110	298	-1	0	0.96
terminal_1159	CLEAN	550	EXTRACTABLE	98	312	215	1.0	1.0	0.918	13	114	304	115	304	-1	0	0.92
terminal_1160	CLEAN	550	EXTRACTABLE	99	306	208	1.0	1.0	0.918	12	114	304	115	304	-1	0	0.92
terminal_1161	CLEAN	509	EXTRACTABLE	49	267	219	1.0	1.0	0.94	12	64	258	65	258	-1	0	0.96
terminal_1162	CLEAN	556	EXTRACTABLE	47	263	217	1.0	1.0	0.929	12	62	255	63	255	-1	0	0.92
terminal_1163	CLEAN	555	EXTRACTABLE	35	254	220	1.0	1.0	0.934	13	57	246	58	246	-1	0	0.88
terminal_1164	CLEAN	568	EXTRACTABLE	43	253	211	1.0	1.0	0.929	9	55	244	56	244	-1	0	0.96
terminal_1165	CLEAN	549	EXTRACTABLE	31	250	220	1.0	1.0	0.945	13	53	241	54	241	-1	0	0.92
terminal_1166	OTHER_SUBSTITUTE	138	N_TRUNCATED	66	114	49	0.4	0.0	0.011	39	113	114	8	100			0.0
terminal_1167	CLEAN	572	EXTRACTABLE	35	255	221	1.0	1.0	0.94	13	57	247	58	247	-1	0	0.88
terminal_1168	CLEAN	579	EXTRACTABLE	44	258	215	1.0	1.0	0.929	12	59	250	61	250	-2	0	0.92
terminal_1169	CLEAN	582	EXTRACTABLE	47	259	213	1.0	1.0	0.934	9	59	250	61	250	-2	0	0.92
terminal_1170	CLEAN	560	EXTRACTABLE	17	231	215	1.0	1.0	0.951	12	32	222	34	222	-2	0	0.88
terminal_1171	CLEAN	587	EXTRACTABLE	46	261	216	1.0	1.0	0.945	14	63	252	65	252	-2	0	0.96
terminal_1172	CLEAN	570	EXTRACTABLE	21	260	240	1.0	1.0	0.956	34	62	251	64	251	-2	0	0.92
terminal_1173	CLEAN	580	EXTRACTABLE	36	248	213	1.0	1.0	0.934	12	51	241	53	241	-2	0	0.96
terminal_1174	CLEAN	586	EXTRACTABLE	26	261	236	1.0	1.0	0.934	30	63	252	65	252	-2	0	0.92
terminal_1175	CLEAN	575	EXTRACTABLE	35	251	217	1.0	1.0	0.956	19	58	248	60	248	-2	0	0.92
terminal_1176	CLEAN	540	EXTRACTABLE	31	239	209	1.0	1.0	0.934	12	46	231	48	231	-2	0	0.92
terminal_1177	CLEAN	547	EXTRACTABLE	30	243	214	1.0	1.0	0.951	13	46	235	48	235	-2	0	0.92
terminal_1178	CLEAN	560	EXTRACTABLE	31	244	214	1.0	1.0	0.951	12	46	235	48	235	-2	0	0.92
terminal_1179	CLEAN	565	EXTRACTABLE	12	252	241	1.0	1.0	0.945	37	60	249	62	248	-2	1	0.917
terminal_1180	CLEAN	564	EXTRACTABLE	9	256	248	1.0	1.0	0.923	38	58	247	60	246	-2	1	0.958
terminal_1181	CLEAN	561	EXTRACTABLE	41	258	218	1.0	0.833	0.94	13	60	248	62	248	-2	0	0.917
terminal_1182	CLEAN	582	EXTRACTABLE	44	263	220	1.0	1.0	0.929	14	65	253	66	253	-1	0	0.96
terminal_1183	CLEAN	575	EXTRACTABLE	41	260	220	1.0	1.0	0.934	15	63	251	64	251	-1	0	0.96
terminal_1184	CLEAN	573	EXTRACTABLE	21	247	227	1.0	1.0	0.956	22	52	241	54	241	-2	0	0.88
terminal_1185	CLEAN	574	EXTRACTABLE	19	247	229	1.0	1.0	0.929	22	50	240	52	240	-2	0	0.92
terminal_1186	RNAP_SUBSTITUTE	110	NO_HIT	72	79	8	0.0	0.0	0.044	0	72	79	39	109			0.0
terminal_1187	CLEAN	568	EXTRACTABLE	31	236	206	1.0	1.0	0.923	11	45	236	47	236	-2	0	0.917
terminal_1188	CLEAN	577	EXTRACTABLE	37	252	216	1.0	1.0	0.94	13	56	245	58	245	-2	0	0.92
terminal_1189	CLEAN	591	EXTRACTABLE	37	255	219	1.0	1.0	0.945	13	59	248	59	248	0	0	0.917
terminal_1190	CLEAN	578	EXTRACTABLE	17	223	207	1.0	1.0	0.945	13	38	223	40	220	-2	3	0.917
terminal_1191	CLEAN	602	EXTRACTABLE	42	255	214	1.0	0.833	0.94	27	72	255	74	253	-2	2	0.917
terminal_1192	CLEAN	570	EXTRACTABLE	22	223	202	1.0	1.0	0.923	13	38	223	40	220	-2	3	0.875
terminal_1193	CLEAN	579	EXTRACTABLE	18	226	209	1.0	1.0	0.945	17	38	224	40	221	-2	3	0.917
terminal_1194	CLEAN	512	EXTRACTABLE	57	267	211	1.0	1.0	0.929	12	72	260	73	260	-1	0	0.92
terminal_1195	CLEAN	491	EXTRACTABLE	40	250	211	1.0	1.0	0.929	12	55	243	56	243	-1	0	0.92
terminal_1196	CLEAN	505	EXTRACTABLE	54	264	211	1.0	1.0	0.929	12	69	257	70	257	-1	0	0.92
terminal_1197	CLEAN	490	EXTRACTABLE	39	251	213	1.0	1.0	0.934	13	55	243	56	243	-1	0	0.92
terminal_1198	CLEAN	490	EXTRACTABLE	40	250	211	1.0	1.0	0.929	12	55	243	56	243	-1	0	0.92
terminal_1199	CLEAN	476	EXTRACTABLE	21	237	217	1.0	1.0	0.934	12	36	230	37	230	-1	0	0.875
terminal_1200	CLEAN	510	EXTRACTABLE	48	268	221	1.0	1.0	0.934	16	67	261	68	261	-1	0	0.833
terminal_1201	CLEAN	530	EXTRACTABLE	73	286	214	1.0	1.0	0.945	16	92	286	93	286	-1	0	0.833
terminal_1202	OTHER_SUBSTITUTE	481	EXTRACTABLE	35	246	212	1.0	1.0	0.945	8	46	239	47	239	-1	0	0.833
terminal_1203	CLEAN	505	EXTRACTABLE	55	272	218	1.0	1.0	0.945	11	69	263	70	263	-1	0	0.833
terminal_1204	CLEAN	569	EXTRACTABLE	38	250	213	1.0	1.0	0.934	13	57	247	59	247	-2	0	0.833
terminal_1205	CLEAN	569	EXTRACTABLE	38	247	210	1.0	1.0	0.934	13	57	247	59	247	-2	0	0.875
terminal_1206	CLEAN	568	EXTRACTABLE	41	246	206	1.0	1.0	0.934	12	56	246	58	246	-2	0	0.833
terminal_1207	CLEAN	568	EXTRACTABLE	35	244	210	1.0	0.667	0.918	15	56	244	58	246	-2	-2	0.917
terminal_1208	CLEAN	577	EXTRACTABLE	31	247	217	1.0	1.0	0.945	16	57	247	59	247	-2	0	0.875
terminal_1209	CLEAN	578	EXTRACTABLE	45	238	194	1.0	0.833	0.912	13	64	238	66	254	-2	-16	0.792
terminal_1210	CLEAN	615	EXTRACTABLE	78	289	212	1.0	0.667	0.912	14	101	289	103	291	-2	-2	0.958
terminal_1211	CLEAN	558	EXTRACTABLE	29	242	214	1.0	1.0	0.918	13	47	238	49	238	-2	0	0.917
terminal_1212	CLEAN	558	EXTRACTABLE	29	241	213	1.0	1.0	0.918	13	47	238	49	238	-2	0	0.917
terminal_1213	CLEAN	559	EXTRACTABLE	28	245	218	1.0	1.0	0.923	13	47	238	49	238	-2	0	0.917
terminal_1214	CLEAN	565	EXTRACTABLE	37	245	209	1.0	1.0	0.929	12	52	245	54	245	-2	0	0.958
terminal_1215	CLEAN	578	EXTRACTABLE	50	258	209	1.0	1.0	0.951	12	65	255	65	254	0	1	0.87
terminal_1216	CLEAN	577	EXTRACTABLE	46	255	210	1.0	1.0	0.951	13	65	255	65	254	0	1	0.913
terminal_1217	CLEAN	574	EXTRACTABLE	44	248	205	1.0	1.0	0.94	12	59	248	59	247	0	1	0.826
terminal_1218	CLEAN	574	EXTRACTABLE	48	258	211	1.0	1.0	0.945	12	63	252	63	251	0	1	0.87
terminal_1219	CLEAN	572	EXTRACTABLE	43	252	210	1.0	1.0	0.956	14	63	252	63	251	0	1	0.826
terminal_1220	CLEAN	564	EXTRACTABLE	43	245	203	1.0	0.667	0.951	11	57	245	57	246	0	-1	0.826
terminal_1221	CLEAN	564	EXTRACTABLE	42	245	204	1.0	0.833	0.94	12	57	245	57	245	0	0	0.87
terminal_1222	CLEAN	551	EXTRACTABLE	28	242	215	1.0	1.0	0.962	16	47	238	49	238	-2	0	0.833
terminal_1223	OTHER_SUBSTITUTE	568	EXTRACTABLE	81	332	252	1.0	1.0	0.962	37	121	322	122	322	-1	0	1.0
terminal_1224	CLEAN	607	EXTRACTABLE	51	270	220	1.0	1.0	0.94	12	67	261	69	261	-2	0	0.917
terminal_1225	CLEAN	607	EXTRACTABLE	66	284	219	1.0	1.0	0.929	12	81	275	83	275	-2	0	0.917
terminal_1226	OTHER_SUBSTITUTE	258	N_TRUNCATED	8	96	89	0.0	1.0	0.44	0	8	87	3	87			1.0
terminal_1227	CLEAN	519	EXTRACTABLE	33	241	209	1.0	1.0	0.929	11	47	239	48	239	-1	0	0.92
terminal_1228	OTHER_SUBSTITUTE	520	EXTRACTABLE	32	245	214	1.0	1.0	0.934	12	47	238	48	238	-1	0	0.92
terminal_1229	CLEAN	535	EXTRACTABLE	42	259	218	1.0	1.0	0.94	15	60	251	61	251	-1	0	0.96
terminal_1230	CLEAN	538	EXTRACTABLE	11	241	231	1.0	1.0	0.951	11	25	232	26	231	-1	1	0.875
terminal_1231	CLEAN	554	EXTRACTABLE	21	262	242	1.0	1.0	0.923	21	48	255	49	254	-1	1	0.917
terminal_1232	CLEAN	557	EXTRACTABLE	33	263	231	1.0	1.0	0.956	12	48	255	49	254	-1	1	0.875
terminal_1233	OTHER_SUBSTITUTE	457	EXTRACTABLE	70	344	275	1.0	1.0	0.995	39	116	316	115	314	1	2	1.0
terminal_1234	CLEAN	531	EXTRACTABLE	24	239	216	1.0	1.0	0.929	12	39	232	39	231	0	1	0.875
terminal_1235	CLEAN	564	EXTRACTABLE	41	256	216	1.0	1.0	0.945	12	56	254	58	254	-2	0	0.875
terminal_1236	CLEAN	563	EXTRACTABLE	37	261	225	1.0	1.0	0.923	13	56	254	58	254	-2	0	0.875
terminal_1237	CLEAN	563	EXTRACTABLE	41	256	216	1.0	1.0	0.945	12	56	254	58	254	-2	0	0.875
terminal_1238	CLEAN	563	EXTRACTABLE	41	251	211	1.0	0.5	0.907	12	56	251	58	254	-2	-3	0.875
terminal_1239	CLEAN	574	EXTRACTABLE	33	243	211	1.0	0.5	0.912	12	48	243	50	246	-2	-3	0.875
terminal_1240	CLEAN	558	EXTRACTABLE	32	243	212	1.0	0.667	0.912	12	47	243	49	245	-2	-2	0.875
terminal_1241	CLEAN	580	EXTRACTABLE	42	262	221	1.0	1.0	0.918	12	57	255	59	255	-2	0	0.875
terminal_1242	CLEAN	558	EXTRACTABLE	44	259	216	1.0	1.0	0.923	8	55	253	57	253	-2	0	0.875
terminal_1243	CLEAN	559	EXTRACTABLE	40	253	214	1.0	1.0	0.956	12	55	253	57	253	-2	0	0.833
terminal_1244	CLEAN	549	EXTRACTABLE	31	244	214	1.0	0.833	0.94	15	50	244	52	245	-2	-1	0.875
terminal_1245	CLEAN	554	EXTRACTABLE	33	254	222	1.0	1.0	0.923	15	52	247	54	247	-2	0	0.917
terminal_1246	CLEAN	545	EXTRACTABLE	32	240	209	1.0	1.0	0.94	11	46	232	48	232	-2	0	0.917
terminal_1247	CLEAN	513	EXTRACTABLE	35	240	206	1.0	1.0	0.934	10	48	234	50	234	-2	0	0.875
terminal_1248	CLEAN	538	EXTRACTABLE	35	247	213	1.0	1.0	0.956	9	46	237	47	237	-1	0	0.8
terminal_1249	CLEAN	790	EXTRACTABLE	142	371	230	1.0	1.0	0.962	19	164	361	165	361	-1	0	0.92
terminal_1250	CLEAN	639	EXTRACTABLE	33	262	230	1.0	1.0	0.962	19	55	252	56	252	-1	0	0.92
terminal_1251	CLEAN	658	EXTRACTABLE	31	261	231	1.0	1.0	0.962	20	54	251	55	251	-1	0	0.92
terminal_1252	CLEAN	612	EXTRACTABLE	34	263	230	1.0	1.0	0.962	19	56	253	57	253	-1	0	0.92
terminal_1253	OTHER_SUBSTITUTE	597	EXTRACTABLE	12	239	228	1.0	1.0	0.945	19	34	229	35	229	-1	0	0.92
terminal_1254	CLEAN	642	EXTRACTABLE	41	267	227	1.0	1.0	0.945	19	63	258	64	258	-1	0	0.92
terminal_1255	CLEAN	734	EXTRACTABLE	143	373	231	1.0	1.0	0.94	23	169	364	170	364	-1	0	0.96
terminal_1256	CLEAN	586	EXTRACTABLE	38	258	221	1.0	1.0	0.956	13	54	249	55	249	-1	0	0.96
terminal_1257	CLEAN	553	EXTRACTABLE	11	232	222	1.0	1.0	0.962	13	27	222	29	222	-2	0	0.875
terminal_1258	CLEAN	509	EXTRACTABLE	19	254	236	1.0	1.0	0.934	30	52	245	53	245	-1	0	0.917
terminal_1259	CLEAN	561	EXTRACTABLE	33	255	223	1.0	1.0	0.951	18	54	247	56	247	-2	0	0.875
terminal_1260	OTHER_SUBSTITUTE	96	N_TRUNCATED	2	82	81	0.2	0.0	0.418	0	2	82	1	96			1.0
terminal_1261	CLEAN	559	EXTRACTABLE	46	263	218	1.0	1.0	0.945	13	64	256	65	256	-1	0	0.92
terminal_1262	CLEAN	563	EXTRACTABLE	39	269	231	1.0	1.0	0.94	24	68	260	69	260	-1	0	0.92
terminal_1263	CLEAN	567	EXTRACTABLE	54	271	218	1.0	1.0	0.945	13	72	264	73	264	-1	0	0.92
terminal_1264	CLEAN	567	EXTRACTABLE	50	272	223	1.0	1.0	0.945	17	72	264	73	264	-1	0	0.92
terminal_1265	CLEAN	555	EXTRACTABLE	41	261	221	1.0	1.0	0.94	14	60	252	61	252	-1	0	0.92
terminal_1266	CLEAN	565	EXTRACTABLE	45	265	221	1.0	1.0	0.94	20	70	262	71	262	-1	0	0.92
terminal_1267	CLEAN	566	EXTRACTABLE	49	272	224	1.0	1.0	0.885	17	71	263	72	263	-1	0	0.88
terminal_1268	CLEAN	584	EXTRACTABLE	61	271	211	1.0	1.0	0.94	12	76	268	77	268	-1	0	0.92
terminal_1269	CLEAN	567	EXTRACTABLE	41	249	209	1.0	1.0	0.94	10	54	246	55	246	-1	0	0.92
terminal_1270	CLEAN	557	EXTRACTABLE	37	245	209	1.0	1.0	0.934	10	50	242	51	242	-1	0	0.92
terminal_1271	CLEAN	550	EXTRACTABLE	38	245	208	1.0	1.0	0.945	9	50	242	51	242	-1	0	0.92
terminal_1272	CLEAN	552	EXTRACTABLE	24	251	228	1.0	1.0	0.94	20	49	243	51	243	-2	0	0.875
terminal_1273	CLEAN	544	EXTRACTABLE	34	251	218	1.0	1.0	0.945	13	51	243	52	243	-1	0	0.92
terminal_1274	CLEAN	551	EXTRACTABLE	32	255	224	1.0	1.0	0.918	20	57	248	58	248	-1	0	0.92
terminal_1275	CLEAN	549	EXTRACTABLE	35	257	223	1.0	1.0	0.945	17	57	248	58	248	-1	0	0.92
terminal_1276	CLEAN	543	EXTRACTABLE	24	250	227	1.0	1.0	0.951	20	49	241	51	241	-2	0	0.958
terminal_1277	CLEAN	541	EXTRACTABLE	31	249	219	1.0	1.0	0.945	13	49	241	50	241	-1	0	0.92
terminal_1278	CLEAN	596	EXTRACTABLE	32	250	219	1.0	1.0	0.934	18	55	247	56	247	-1	0	0.84
terminal_1279	CLEAN	599	EXTRACTABLE	30	253	224	1.0	1.0	0.956	20	55	247	56	247	-1	0	0.88
terminal_1280	CLEAN	584	EXTRACTABLE	37	253	217	1.0	1.0	0.951	15	55	247	56	247	-1	0	0.8
terminal_1281	CLEAN	579	EXTRACTABLE	28	244	217	1.0	1.0	0.918	13	46	238	47	238	-1	0	0.92
terminal_1282	RNAP_SUBSTITUTE	178	NO_HIT	90	90	1	0.0	0.0	0.005	0	90	90	30	150			0.0
terminal_1283	CLEAN	574	EXTRACTABLE	41	253	213	1.0	1.0	0.923	17	61	244	62	244	-1	0	0.92
terminal_1284	CLEAN	392	EXTRACTABLE	65	312	248	1.0	1.0	0.962	15	88	305	88	305	0	0	0.917
terminal_1285	CLEAN	392	EXTRACTABLE	65	312	248	1.0	1.0	0.956	15	88	305	88	305	0	0	0.917
terminal_1286	CLEAN	400	EXTRACTABLE	69	320	252	1.0	1.0	0.962	21	98	313	98	313	0	0	0.833
terminal_1287	CLEAN	400	EXTRACTABLE	75	320	246	1.0	1.0	0.973	15	98	313	98	313	0	0	0.833
terminal_1288	CLEAN	394	EXTRACTABLE	66	314	249	1.0	1.0	0.956	12	86	307	86	307	0	0	0.917
terminal_1289	CLEAN	385	EXTRACTABLE	67	305	239	1.0	1.0	0.94	13	88	298	88	298	0	0	0.958
terminal_1290	CLEAN	395	EXTRACTABLE	64	316	253	1.0	1.0	0.956	15	86	309	86	309	0	0	0.833
terminal_1291	CLEAN	385	EXTRACTABLE	69	302	234	1.0	1.0	0.973	12	90	298	90	298	0	0	0.833
terminal_1292	CLEAN	397	EXTRACTABLE	68	317	250	1.0	1.0	0.973	12	88	310	88	310	0	0	0.792
terminal_1293	CLEAN	392	EXTRACTABLE	67	309	243	1.0	1.0	0.973	13	88	302	88	302	0	0	0.833
terminal_1294	CLEAN	390	EXTRACTABLE	69	309	241	1.0	1.0	0.973	11	88	302	88	302	0	0	0.833
terminal_1295	CLEAN	413	C_TRUNCATED	69	268	200	1.0	0.0	0.808	11	88	268	88	326			0.8
terminal_1296	CLEAN	388	EXTRACTABLE	67	307	241	1.0	1.0	0.956	12	87	299	87	299	0	0	0.917
terminal_1297	CLEAN	388	EXTRACTABLE	63	307	245	1.0	1.0	0.956	13	87	299	87	299	0	0	0.917
terminal_1298	CLEAN	366	EXTRACTABLE	47	285	239	1.0	1.0	0.956	10	65	277	65	277	0	0	0.917
terminal_1299	CLEAN	388	EXTRACTABLE	67	307	241	1.0	1.0	0.951	12	87	299	87	299	0	0	0.917
terminal_1300	CLEAN	388	EXTRACTABLE	66	307	242	1.0	1.0	0.951	13	87	299	87	299	0	0	0.917
terminal_1301	CLEAN	389	EXTRACTABLE	65	307	243	1.0	1.0	0.967	15	88	300	88	300	0	0	0.833
terminal_1302	CLEAN	390	EXTRACTABLE	63	308	246	1.0	1.0	0.973	13	88	301	88	301	0	0	0.833
terminal_1303	CLEAN	389	EXTRACTABLE	68	307	240	1.0	1.0	0.967	12	88	300	88	300	0	0	0.833
terminal_1304	CLEAN	390	EXTRACTABLE	68	309	242	1.0	1.0	0.951	14	90	302	90	302	0	0	0.917
terminal_1305	CLEAN	389	EXTRACTABLE	65	309	245	1.0	1.0	0.973	15	88	302	88	302	0	0	0.833
terminal_1306	CLEAN	391	EXTRACTABLE	68	311	244	1.0	1.0	0.984	12	88	304	88	304	0	0	0.833
terminal_1307	CLEAN	391	EXTRACTABLE	61	311	251	1.0	1.0	0.973	19	89	303	89	303	0	0	0.833
terminal_1308	CLEAN	364	EXTRACTABLE	44	284	241	1.0	1.0	0.973	20	67	277	67	277	0	0	0.833
terminal_1309	CLEAN	380	EXTRACTABLE	65	304	240	1.0	1.0	0.962	15	88	297	88	297	0	0	0.833
terminal_1310	CLEAN	394	EXTRACTABLE	71	297	227	1.0	1.0	0.973	9	86	290	86	290	0	0	0.833
terminal_1311	CLEAN	387	EXTRACTABLE	66	288	223	1.0	1.0	0.973	12	84	288	84	288	0	0	0.833
terminal_1312	CLEAN	346	EXTRACTABLE	27	255	229	1.0	1.0	0.956	11	44	248	44	248	0	0	0.833
terminal_1313	CLEAN	389	EXTRACTABLE	71	292	222	1.0	1.0	0.984	9	86	290	86	290	0	0	0.833
terminal_1314	CLEAN	389	EXTRACTABLE	67	296	230	1.0	1.0	0.962	12	85	289	85	289	0	0	0.875
terminal_1315	CLEAN	384	EXTRACTABLE	68	298	231	1.0	1.0	0.984	12	86	291	86	291	0	0	0.792
terminal_1316	CLEAN	434	EXTRACTABLE	112	348	237	1.0	1.0	0.962	17	135	341	135	341	0	0	0.958
terminal_1317	CLEAN	410	EXTRACTABLE	94	325	232	1.0	1.0	0.956	12	112	318	112	318	0	0	0.917
terminal_1318	CLEAN	428	EXTRACTABLE	115	346	232	1.0	1.0	0.94	12	133	339	133	339	0	0	0.833
terminal_1319	CLEAN	393	EXTRACTABLE	67	298	232	1.0	1.0	0.956	12	85	291	85	291	0	0	0.958
terminal_1320	CLEAN	384	EXTRACTABLE	67	296	230	1.0	1.0	0.956	12	85	294	85	294	0	0	0.917
terminal_1321	CLEAN	380	EXTRACTABLE	67	293	227	1.0	1.0	0.94	12	85	291	85	291	0	0	0.875
terminal_1322	CLEAN	385	EXTRACTABLE	69	293	225	1.0	1.0	0.973	10	85	291	85	291	0	0	0.833
terminal_1323	CLEAN	385	EXTRACTABLE	67	293	227	1.0	1.0	0.973	12	85	291	85	291	0	0	0.833
terminal_1324	CLEAN	375	EXTRACTABLE	64	294	231	1.0	1.0	0.956	16	85	287	86	287	-1	0	0.875
terminal_1325	CLEAN	384	EXTRACTABLE	68	299	232	1.0	1.0	0.956	12	92	297	92	297	0	0	0.917
terminal_1326	CLEAN	384	EXTRACTABLE	68	299	232	1.0	1.0	0.94	12	92	297	92	297	0	0	0.917
terminal_1327	RNAP_SUBSTITUTE	136	NO_HIT	61	61	1	0.0	0.0	0.0	1			28	133			
terminal_1328	CLEAN	384	EXTRACTABLE	68	302	235	1.0	1.0	0.978	12	92	297	92	297	0	0	0.792
terminal_1329	CLEAN	389	EXTRACTABLE	68	307	240	1.0	1.0	0.973	12	92	304	92	304	0	0	0.833
terminal_1330	CLEAN	377	EXTRACTABLE	63	293	231	1.0	1.0	0.956	13	87	290	87	290	0	0	0.917
terminal_1331	CLEAN	378	EXTRACTABLE	69	296	228	1.0	1.0	0.984	11	92	293	92	293	0	0	0.833
terminal_1332	CLEAN	380	EXTRACTABLE	68	300	233	1.0	1.0	0.945	12	91	293	91	293	0	0	0.958
terminal_1333	CLEAN	375	EXTRACTABLE	63	298	236	1.0	1.0	0.945	13	84	290	84	290	0	0	0.917
terminal_1334	CLEAN	408	EXTRACTABLE	70	319	250	1.0	0.667	0.973	10	94	319	94	321	0	-2	0.833
terminal_1335	CLEAN	425	EXTRACTABLE	62	345	284	1.0	1.0	0.945	16	93	338	93	338	0	0	0.917
terminal_1336	CLEAN	388	EXTRACTABLE	63	300	238	1.0	1.0	0.967	15	86	293	86	293	0	0	0.833
terminal_1337	CLEAN	388	EXTRACTABLE	56	300	245	1.0	1.0	0.962	22	86	293	86	293	0	0	0.833
terminal_1338	CLEAN	388	EXTRACTABLE	60	300	241	1.0	1.0	0.973	18	86	293	86	293	0	0	0.833
terminal_1339	CLEAN	388	EXTRACTABLE	59	300	242	1.0	1.0	0.956	19	86	293	86	293	0	0	0.917
terminal_1340	CLEAN	387	EXTRACTABLE	59	299	241	1.0	1.0	0.951	19	86	292	86	292	0	0	0.833
terminal_1341	CLEAN	387	EXTRACTABLE	63	299	237	1.0	1.0	0.967	15	86	292	86	292	0	0	0.833
terminal_1342	CLEAN	387	EXTRACTABLE	59	299	241	1.0	1.0	0.945	19	86	292	86	292	0	0	0.917
terminal_1343	RNAP_SUBSTITUTE	206	NO_HIT	146	146	1	0.0	0.0	0.005	0	146	146	31	144			
terminal_1344	CLEAN	382	EXTRACTABLE	68	301	234	1.0	1.0	0.956	12	88	294	88	294	0	0	0.833
terminal_1345	CLEAN	382	EXTRACTABLE	63	302	240	1.0	1.0	0.967	18	89	295	89	295	0	0	0.833
terminal_1346	CLEAN	382	EXTRACTABLE	66	302	237	1.0	1.0	0.956	15	89	295	89	295	0	0	0.792
terminal_1347	OTHER_SUBSTITUTE	389	EXTRACTABLE	68	304	237	1.0	1.0	0.951	15	91	295	91	295	0	0	0.917
terminal_1348	CLEAN	322	EXTRACTABLE	7	234	228	1.0	1.0	0.973	8	23	227	23	227	0	0	0.833
terminal_1349	OTHER_SUBSTITUTE	568	EXTRACTABLE	81	332	252	1.0	1.0	0.962	37	121	322	122	322	-1	0	1.0
terminal_1350	RNAP_SUBSTITUTE	1370	NO_HIT	938	938	1	0.0	0.0	0.005	0	938	938	176	545			0.0
terminal_1351	CLEAN	369	EXTRACTABLE	56	284	229	1.0	1.0	0.973	8	71	277	71	277	0	0	0.833
terminal_1352	CLEAN	381	EXTRACTABLE	66	303	238	1.0	1.0	0.951	14	84	294	88	294	-4	0	0.875
terminal_1353	CLEAN	390	EXTRACTABLE	74	311	238	1.0	1.0	0.973	12	90	302	94	302	-4	0	0.792
terminal_1354	CLEAN	386	EXTRACTABLE	61	306	246	1.0	1.0	0.973	20	85	297	89	297	-4	0	0.792
terminal_1355	CLEAN	390	EXTRACTABLE	58	311	254	1.0	1.0	0.973	24	89	302	89	302	0	0	0.833
terminal_1356	CLEAN	381	EXTRACTABLE	65	303	239	1.0	1.0	0.967	13	86	294	90	294	-4	0	0.792
terminal_1357	CLEAN	391	EXTRACTABLE	69	310	242	1.0	1.0	0.956	15	93	304	93	304	0	0	0.917
terminal_1358	CLEAN	389	EXTRACTABLE	70	309	240	1.0	1.0	0.951	13	91	302	91	302	0	0	0.958
terminal_1359	CLEAN	388	EXTRACTABLE	56	308	253	1.0	1.0	0.956	26	90	301	90	301	0	0	0.917
terminal_1360	CLEAN	400	EXTRACTABLE	67	325	259	1.0	1.0	0.973	12	103	316	103	316	0	0	0.833
