asset_id	audit_scope	path	kind	sha256	bytes	mtime	producer	inputs	n_records	identity_group	identity_group_size	reuse_grade	reuse_decision	notes
RETRON_DB:RDB-B005	RETRON_DB	/home/borg/RESEARCH-retron-db/results/stage1_mestre_replication_and_insights/MANIFEST.tsv	bundle:bundle_meta	63cd9af7761597a8f3711904a07e9350bbaa891ddbfe690ca3fff2f1ceb7d634	5305	2026-09-12 14:25			27	G0132	1	AMBER	prior table; re-derive before use	
RETRON_DB:RDB-B006	RETRON_DB	/home/borg/RESEARCH-retron-db/results/stage1_mestre_replication_and_insights/OUTPUTS.tsv	bundle:bundle_meta	9c6054698af9167a5ad4af8d9f486b7c5fbc4d05b4ee3eb776eb5b2170cec7cb	5768	2026-09-12 14:26			60	G0138	1	AMBER	prior table; re-derive before use	
RETRON_DB:RDB-B007	RETRON_DB	/home/borg/RESEARCH-retron-db/results/stage1_mestre_replication_and_insights/PAPER_READING.md	bundle:bundle_meta	c8d13d293fe9e251d362532a0ac01e41f871daba30ea549088019e188a961f8c	11533	2026-09-12 14:23			195	G0062	2	CLAIM-ONLY	prose; claims must be re-derived before citation	
RETRON_DB:RDB-B008	RETRON_DB	/home/borg/RESEARCH-retron-db/results/stage1_mestre_replication_and_insights/PLAN.md	bundle:bundle_meta	503052beae0d15eaa2a4c1f4d7ad7e7a9834eb2d4450ab851de6e634524e35c0	11517	2026-09-11 16:51			165	G0044	3	CLAIM-ONLY	prose; claims must be re-derived before citation	
RETRON_DB:RDB-B009	RETRON_DB	/home/borg/RESEARCH-retron-db/results/stage1_mestre_replication_and_insights/PROVENANCE.md	bundle:bundle_meta	0d68362c3627dd25fdb3657a3b92c58eef55090428cd4adf7b3f4815d6f60d8b	305	2026-09-11 16:51			9	G0063	2	AMBER	stale: identical to discarded first assembly	byte-identical to scratch discarded_bundle_assembly1/PROVENANCE.md (2026-09-11 16:46); git_sha aed6e0b (2026-09-10), date 2026-09-11 -> not refreshed at 4th seal (2026-09-12)
RETRON_DB:RDB-B010	RETRON_DB	/home/borg/RESEARCH-retron-db/results/stage1_mestre_replication_and_insights/README.md	bundle:bundle_meta	859ae5f2aad8729134e0cce2962ef1e3ee9b9d3a6da9f85005510e5be5d86e6b	18761	2026-09-12 14:25			244	G0144	1	CLAIM-ONLY	prose; claims must be re-derived before citation	
RETRON_DB:RDB-B011	RETRON_DB	/home/borg/RESEARCH-retron-db/results/stage1_mestre_replication_and_insights/REPORT.md	bundle:bundle_meta	318253d6ed0bf1b70d8950f6a362fbd17278f4a45e0384e3f3df5b067a51b35e	26780	2026-09-12 14:23			438	G0064	2	CLAIM-ONLY	prose; claims must be re-derived before citation	
RETRON_DB:RDB-B012	RETRON_DB	/home/borg/RESEARCH-retron-db/results/stage1_mestre_replication_and_insights/STATUS.md	bundle:bundle_meta	52a8e5362ebf061eba392ef8d6c00a6e835e1fba3cc579ce11f4950e6d5bb904	4288	2026-09-12 14:26			69	G0160	1	CLAIM-ONLY	prose; claims must be re-derived before citation	
RETRON_DB:RDB-B013	RETRON_DB	/home/borg/RESEARCH-retron-db/results/stage1_mestre_replication_and_insights/env.lock	bundle:bundle_meta	7372d13558a9d9d5efdfdd7140990ee3d8b85753d4951d4cc353dfbd6de405f3	2268	2026-09-11 16:51			111	G0073	2	RED	exports conda base, not the executing env	CONTRADICTION: exports conda env name=base prefix=/home/borg/miniconda3 (no ete3/scipy/pandas/matplotlib), while run.sh uses envs/retron_tradicional
RETRON_DB:RDB-B014	RETRON_DB	/home/borg/RESEARCH-retron-db/results/stage1_mestre_replication_and_insights/run.sh	bundle:bundle_meta	0ac367ec34a95922c3963bc3c3cd643be219a9ee5f4ee9888ae990375fdca540	4177	2026-09-12 14:21			86	G0085	2	REFERENCE	prior code: read for method, re-implement; never evidence	
RETRON_DB:RDB-B015	RETRON_DB	/home/borg/RESEARCH-retron-db/results/stage1_mestre_replication_and_insights/scripts/s00_pin_inputs.py	bundle:scripts	f7cea26c94303b9306f9122e3338e590604c99478b849f42b1c9f192665747d2	17544	2026-09-12 14:23	hand-written (session_014BBXupynGzaqGBN6azcoDc)		358	G0086	2	GREEN	reusable code; s00 vacuous-pass on missing root must be guarded before reuse	new (no V4 counterpart); hashes both supplement roots + heavy V4 fold/TM inputs
RETRON_DB:RDB-B016	RETRON_DB	/home/borg/RESEARCH-retron-db/results/stage1_mestre_replication_and_insights/scripts/s01_clade_recovery.py	bundle:scripts	d3625df2169a992ebc801f615e6217cb8f5de4cf8b00f741f8eb135307f5c22f	16955	2026-09-12 14:23	hand-written (session_014BBXupynGzaqGBN6azcoDc)		362	G0087	2	GREEN	reusable code; s00 vacuous-pass on missing root must be guarded before reuse	re-implements V4 s2b (unrooted edge-split monophyly) + V4 s5b (rule D S x F sweep, smaller-side unrooted); adds 16-short-name join, rooted reading, Jaccard
RETRON_DB:RDB-B017	RETRON_DB	/home/borg/RESEARCH-retron-db/results/stage1_mestre_replication_and_insights/scripts/s02_foldspace_null.py	bundle:scripts	8080988e87a868471e98f7f922ee1fe780f90808e37246fbbb8270e6ad448a71	36751	2026-09-12 14:23	hand-written (session_014BBXupynGzaqGBN6azcoDc)		754	G0088	2	GREEN	reusable code; s00 vacuous-pass on missing root must be guarded before reuse	re-implements V4 s8b (silhouette of true labels on 1-TM); REPLACES global null with random-monophyletic-partition + within-block nulls; ARI, triangle check
RETRON_DB:RDB-B018	RETRON_DB	/home/borg/RESEARCH-retron-db/results/stage1_mestre_replication_and_insights/scripts/s03_ncrna_nesting.py	bundle:scripts	d15672095d48c6e01d476a0d24e46da4af4b42174661794dea2bdefc435f252a	11889	2026-09-12 14:23	hand-written (session_014BBXupynGzaqGBN6azcoDc)		243	G0089	2	GREEN	reusable code; s00 vacuous-pass on missing root must be guarded before reuse	new (V4 X15 idea only; no script ported)
RETRON_DB:RDB-B019	RETRON_DB	/home/borg/RESEARCH-retron-db/results/stage1_mestre_replication_and_insights/scripts/s04_paper_reading.py	bundle:scripts	e6f9eaa1588ccca2c8d864599e08c57fd3f02ad198841ae0a79551ac6926a205	13274	2026-09-12 14:23	hand-written (session_014BBXupynGzaqGBN6azcoDc)		272	G0090	2	GREEN	reusable code; s00 vacuous-pass on missing root must be guarded before reuse	new (paper text search with positive controls)
RETRON_DB:RDB-B020	RETRON_DB	/home/borg/RESEARCH-retron-db/results/stage1_mestre_replication_and_insights/scripts/s05_khan_overlap.py	bundle:scripts	2d37bd2562873a07e372976af36cfb77b07d2d66939a8f48b43b330273af2db8	9299	2026-09-12 14:23	hand-written (session_014BBXupynGzaqGBN6azcoDc)		198	G0052	3	GREEN	reusable code; s00 vacuous-pass on missing root must be guarded before reuse	new; related in topic only to V4 s6c (Khan calibration), no shared logic
RETRON_DB:RDB-B021	RETRON_DB	/home/borg/RESEARCH-retron-db/results/stage1_mestre_replication_and_insights/scripts/s06_blind_confirmation.py	bundle:scripts	e8ff514372ab910698b2b8a5d8e43d04c3305f81341b9f5bba2ba9bb043e7437	11302	2026-09-12 14:23	hand-written (session_014BBXupynGzaqGBN6azcoDc)		220	G0091	2	GREEN	reusable code; s00 vacuous-pass on missing root must be guarded before reuse	new; holds V4 prior values (X14/X15/X16, s5b docstring) as comparison literals
RETRON_DB:RDB-B022	RETRON_DB	/home/borg/RESEARCH-retron-db/results/stage1_mestre_replication_and_insights/scripts/s07_figures.py	bundle:scripts	3e554f2e05b7aee9a36fe41bcd70f45d641cafcbba973cce641ae450bb1e5a11	9749	2026-09-12 14:23	hand-written (session_014BBXupynGzaqGBN6azcoDc)		203	G0092	2	GREEN	reusable code; s00 vacuous-pass on missing root must be guarded before reuse	new; view over tables
RETRON_DB:RDB-B023	RETRON_DB	/home/borg/RESEARCH-retron-db/results/stage1_mestre_replication_and_insights/scripts/s08_accession_recovery.py	bundle:scripts	465829aeba45ddf07fa80feba2fe7e31bc1f8c6f683a87c971726fa33f32dafb	11173	2026-09-12 14:23	hand-written (session_014BBXupynGzaqGBN6azcoDc)		238	G0093	2	GREEN	reusable code; s00 vacuous-pass on missing root must be guarded before reuse	new 2026-09-12 (A05); BV-BRC/NCBI queries cached
RETRON_DB:RDB-B024	RETRON_DB	/home/borg/RESEARCH-retron-db/results/stage1_mestre_replication_and_insights/figures/clade_ncrna_coverage.png	bundle:figures	5356f1fbde25759daf4fef976306438c30f87486c1dd26c9bc0ff12d9258906c	97733	2026-09-12 14:24	scripts/s07_figures.py			G0003	12	UNGRADED	DO-NOT-USE until graded (WA-L.3)	
RETRON_DB:RDB-B025	RETRON_DB	/home/borg/RESEARCH-retron-db/results/stage1_mestre_replication_and_insights/figures/clade_ncrna_coverage.svg	bundle:figures	98b307406eaa6edbd2e1d5c7649ade4f79367fd3332f0cfbc58d46cbea705dab	70489	2026-09-12 14:24	scripts/s07_figures.py		2116	G0194	1	UNGRADED	DO-NOT-USE until graded (WA-L.3)	differs from scratch copy only by matplotlib dc:date + clip-path ids (non-deterministic SVG)
RETRON_DB:RDB-B026	RETRON_DB	/home/borg/RESEARCH-retron-db/results/stage1_mestre_replication_and_insights/figures/clade_recovery.png	bundle:figures	90ca2aba13de414506d84c453f48640d401bf9c4d07b0e8a36163c635f9933df	91218	2026-09-12 14:24	scripts/s07_figures.py			G0005	12	UNGRADED	DO-NOT-USE until graded (WA-L.3)	
RETRON_DB:RDB-B027	RETRON_DB	/home/borg/RESEARCH-retron-db/results/stage1_mestre_replication_and_insights/figures/clade_recovery.svg	bundle:figures	e891d3da1cfb211c9d9d3df7421ddea1b723f1b34a31b668398d742b94451a16	65474	2026-09-12 14:24	scripts/s07_figures.py		1951	G0204	1	UNGRADED	DO-NOT-USE until graded (WA-L.3)	differs from scratch copy only by matplotlib dc:date + clip-path ids (non-deterministic SVG)
RETRON_DB:RDB-B028	RETRON_DB	/home/borg/RESEARCH-retron-db/results/stage1_mestre_replication_and_insights/figures/foldspace_null_designs.png	bundle:figures	37db18ecd7638901458e2eb1d5408fd783b612e47aea6fb1e385e62a40c89ba9	199547	2026-09-12 14:24	scripts/s07_figures.py			G0037	4	UNGRADED	DO-NOT-USE until graded (WA-L.3)	
RETRON_DB:RDB-B029	RETRON_DB	/home/borg/RESEARCH-retron-db/results/stage1_mestre_replication_and_insights/figures/foldspace_null_designs.svg	bundle:figures	1da88674b3b366e7d9c9084386aee506ec80f1f153055e9d560c268b3c192100	99654	2026-09-12 14:24	scripts/s07_figures.py		2692	G0233	1	UNGRADED	DO-NOT-USE until graded (WA-L.3)	differs from scratch copy only by matplotlib dc:date + clip-path ids (non-deterministic SVG)
RETRON_DB:RDB-B030	RETRON_DB	/home/borg/RESEARCH-retron-db/results/stage1_mestre_replication_and_insights/inputs/Mestre_supplementary_material.csv	bundle:inputs	536c5d0ca537fcfde969b90385d52dee4fdb424b8940593a7710c466df1ff322	305547	2026-09-11 16:51			1930	G0028	5	GREEN	RAW published input; one content per identity group — never count copies as independent	
RETRON_DB:RDB-B031	RETRON_DB	/home/borg/RESEARCH-retron-db/results/stage1_mestre_replication_and_insights/inputs/Supp_material_T1_R1_systematic_prediction.csv	bundle:inputs	42f05d167b434a16e1faf3bdf49076ce7c454f4745c89c4598f1b2f9db89648f	305541	2026-09-11 16:51			1930	G0013	8	GREEN	RAW published input; one content per identity group — never count copies as independent	
RETRON_DB:RDB-B032	RETRON_DB	/home/borg/RESEARCH-retron-db/results/stage1_mestre_replication_and_insights/inputs/Supp_material_with_download_status.csv	bundle:inputs	909b537de0fd8ed9b2298c0e0cc8298ca5459912ba18a04e046e38afa4fddea1	382636	2026-09-11 16:51			1930	G0045	3	AMBER	prior table; re-derive before use	
RETRON_DB:RDB-B033	RETRON_DB	/home/borg/RESEARCH-retron-db/results/stage1_mestre_replication_and_insights/inputs/Supplementary_mestre_Tree.nwk	bundle:inputs	7a9a11296dafa3fff7137bfe51cdd1f1365aa53dc87457400b105e2f7d0134ce	122043	2026-09-11 16:51			1	G0015	7	GREEN	RAW published input; one content per identity group — never count copies as independent	
RETRON_DB:RDB-B034	RETRON_DB	/home/borg/RESEARCH-retron-db/results/stage1_mestre_replication_and_insights/inputs/dead_accessions_manual_review.csv	bundle:inputs	5dec8aa08454f14c736caa2acd1936e6c27c1260a115f9008e76d54432894fe9	9075	2026-09-11 16:51			114	G0048	3	AMBER	prior table; re-derive before use	
RETRON_DB:RDB-B035	RETRON_DB	/home/borg/RESEARCH-retron-db/results/stage1_mestre_replication_and_insights/inputs/paper_pdf_layout.txt	bundle:inputs	014dd8ca48355ba5d3d3c8825792ca81b95e38d24298e09777cdc9b632214c00	105574	2026-09-11 16:51			953	G0022	6	GREEN	paper text; 2 distinct renderings only	
RETRON_DB:RDB-B036	RETRON_DB	/home/borg/RESEARCH-retron-db/results/stage1_mestre_replication_and_insights/inputs/paper_pmc_fulltext.txt	bundle:inputs	7ec0a9bc60c1cc98dcc835b0744f5eec306d7656b80846c1a24ecfa4df88e80f	89449	2026-09-11 16:51			732	G0041	4	GREEN	paper text; 2 distinct renderings only	
RETRON_DB:RDB-B037	RETRON_DB	/home/borg/RESEARCH-retron-db/results/stage1_mestre_replication_and_insights/inputs/rescued_accessions.csv	bundle:inputs	cb793e200e020153abe0a070bbb52132270840c4666552f23a20d5fd86426765	16151	2026-09-11 16:51			155	G0051	3	AMBER	prior table; re-derive before use	
RETRON_DB:RDB-B038	RETRON_DB	/home/borg/RESEARCH-retron-db/results/stage1_mestre_replication_and_insights/inputs/still_manual_review.csv	bundle:inputs	8a805b5daabea1e16d5be798e16d1e215b125db5155dad58ca6338b98dee451e	2032	2026-09-11 16:51			31	G0056	3	AMBER	prior table; re-derive before use	
RETRON_DB:RDB-B039	RETRON_DB	/home/borg/RESEARCH-retron-db/results/stage1_mestre_replication_and_insights/inputs/supp_material_systematic_prediction_paper.csv	bundle:inputs	6a904dc211bf16d8c1bcf7eb32db743d3f674002f0bfb3a31c6555eb9a2a8daf	305542	2026-09-11 16:51			1930	G0020	7	GREEN	RAW published input; one content per identity group — never count copies as independent	
RETRON_DB:RDB-B040	RETRON_DB	/home/borg/RESEARCH-retron-db/results/stage1_mestre_replication_and_insights/inputs/support.csv	bundle:inputs	80b2f565515c96bb1b9b0082c261dd6184c67672e29bb96c813cf6abdd9d9577	371323	2026-09-11 16:51			176	G0027	6	AMBER	prior table; re-derive before use	
RETRON_DB:RDB-B041	RETRON_DB	/home/borg/RESEARCH-retron-db/results/stage1_mestre_replication_and_insights/inputs/wp_fix_report.csv	bundle:inputs	e537ac76816556184624ff7584e127257080ec72106929c1dac5d8b3c25a7e11	1583	2026-09-11 16:51			31	G0058	3	AMBER	prior table; re-derive before use	
RETRON_DB:RDB-B042	RETRON_DB	/home/borg/RESEARCH-retron-db/results/stage1_mestre_replication_and_insights/cache/accession_recovery_responses.json	bundle:cache	70623a18023b9ee0451ca8f072c81c6d19b381d0807f45d089f08e536e18ec3d	20038	2026-09-12 14:23	scripts/s08_accession_recovery.py		1170	G0066	2	AMBER	prior run log / clustering; record-only	
RETRON_DB:RDB-B043	RETRON_DB	/home/borg/RESEARCH-retron-db/results/stage1_mestre_replication_and_insights/tables/accession_recovery.tsv	bundle:tables	7d03f7db8c6a044305108a1db07c931ad173d553fd6904181a5998d10001ca45	25058	2026-09-12 14:24	scripts/s08_accession_recovery.py		116	G0046	3	GREEN	FROZEN retron-db 76ad2af; M1 rerun reproduced 18/18 tables byte-for-byte after declared root-A remap	
RETRON_DB:RDB-B044	RETRON_DB	/home/borg/RESEARCH-retron-db/results/stage1_mestre_replication_and_insights/tables/axis_coverage.tsv	bundle:tables	61bc74a3c65d051576bbc1a0c9f51e7deb82be009c379412add2f5995e030c7a	635	2026-09-12 14:24	scripts/s03_ncrna_nesting.py		6	G0001	12	GREEN	FROZEN retron-db 76ad2af; M1 rerun reproduced 18/18 tables byte-for-byte after declared root-A remap	
RETRON_DB:RDB-B045	RETRON_DB	/home/borg/RESEARCH-retron-db/results/stage1_mestre_replication_and_insights/tables/axis_nesting.tsv	bundle:tables	7e85a295832e08b34143b817a4e205194d0e95870bca0fbe711d4b1f1ed35ef8	2314	2026-09-12 14:24	scripts/s03_ncrna_nesting.py		21	G0002	12	GREEN	FROZEN retron-db 76ad2af; M1 rerun reproduced 18/18 tables byte-for-byte after declared root-A remap	
RETRON_DB:RDB-B046	RETRON_DB	/home/borg/RESEARCH-retron-db/results/stage1_mestre_replication_and_insights/tables/clade_ncrna_coverage.tsv	bundle:tables	7f02ad3dcca8b71c904f1718b7a05789e47762f532e51dfba9736b5d1bb2b093	650	2026-09-12 14:24	scripts/s03_ncrna_nesting.py		12	G0004	12	GREEN	FROZEN retron-db 76ad2af; M1 rerun reproduced 18/18 tables byte-for-byte after declared root-A remap	
RETRON_DB:RDB-B047	RETRON_DB	/home/borg/RESEARCH-retron-db/results/stage1_mestre_replication_and_insights/tables/clade_recovery.tsv	bundle:tables	65e8d88d6bc979a14c50e5c98a6ddff55473bab69090245693965079d4cd84db	482	2026-09-12 14:23	scripts/s01_clade_recovery.py		12	G0006	12	GREEN	FROZEN retron-db 76ad2af; M1 rerun reproduced 18/18 tables byte-for-byte after declared root-A remap	
RETRON_DB:RDB-B048	RETRON_DB	/home/borg/RESEARCH-retron-db/results/stage1_mestre_replication_and_insights/tables/denominators.tsv	bundle:tables	034779df3679050930da5d32a4d4a78b2c98e257c521b547c96c90e20056f9dc	2066	2026-09-12 14:23	scripts/s00_pin_inputs.py		9	G0036	4	GREEN	FROZEN retron-db 76ad2af; M1 rerun reproduced 18/18 tables byte-for-byte after declared root-A remap	
RETRON_DB:RDB-B049	RETRON_DB	/home/borg/RESEARCH-retron-db/results/stage1_mestre_replication_and_insights/tables/foldspace_clades.tsv	bundle:tables	bd845c99f0cdfa2418e9b6918face5251bc220f6c46364fd19d2937c848782a1	3839	2026-09-12 14:24	scripts/s02_foldspace_null.py		23	G0030	5	GREEN	FROZEN retron-db 76ad2af; M1 rerun reproduced 18/18 tables byte-for-byte after declared root-A remap	
RETRON_DB:RDB-B050	RETRON_DB	/home/borg/RESEARCH-retron-db/results/stage1_mestre_replication_and_insights/tables/foldspace_null_designs.tsv	bundle:tables	d36000d338e9a59d135395cb9aca63e34d2cac6c9fa66817a5e30cac163bd00e	1456	2026-09-12 14:24	scripts/s07_figures.py		11	G0038	4	GREEN	FROZEN retron-db 76ad2af; M1 rerun reproduced 18/18 tables byte-for-byte after declared root-A remap	
RETRON_DB:RDB-B051	RETRON_DB	/home/borg/RESEARCH-retron-db/results/stage1_mestre_replication_and_insights/tables/foldspace_null_sweep.tsv	bundle:tables	07185013723bba2a8e7cb54f0f7d35ba3c73bef5c654a05c0ef320f028d2aa95	8419	2026-09-12 14:24	scripts/s02_foldspace_null.py		33	G0031	5	GREEN	FROZEN retron-db 76ad2af; M1 rerun reproduced 18/18 tables byte-for-byte after declared root-A remap	
RETRON_DB:RDB-B052	RETRON_DB	/home/borg/RESEARCH-retron-db/results/stage1_mestre_replication_and_insights/tables/inputs_pinned.tsv	bundle:tables	1d7421fe77de0f104607ddab70f1ca2872e92ebe8acde8ed8ddc8694f0f7bb97	407673	2026-09-12 14:23	scripts/s00_pin_inputs.py		1967	G0007	12	GREEN	FROZEN retron-db 76ad2af; M1 rerun reproduced 18/18 tables byte-for-byte after declared root-A remap	
RETRON_DB:RDB-B053	RETRON_DB	/home/borg/RESEARCH-retron-db/results/stage1_mestre_replication_and_insights/tables/join_audit.tsv	bundle:tables	b32554c09889a3f9b60f344ded3c0504506ba716666607a70f98cfcfece67047	328	2026-09-12 14:23	scripts/s01_clade_recovery.py		6	G0008	12	GREEN	FROZEN retron-db 76ad2af; M1 rerun reproduced 18/18 tables byte-for-byte after declared root-A remap	
RETRON_DB:RDB-B054	RETRON_DB	/home/borg/RESEARCH-retron-db/results/stage1_mestre_replication_and_insights/tables/khan_overlap.tsv	bundle:tables	1eca03079aa86a9c03afccaa8d99452fa653574c050777bec452b62c2ff5264c	847	2026-09-12 14:24	scripts/s05_khan_overlap.py		6	G0009	12	GREEN	FROZEN retron-db 76ad2af; M1 rerun reproduced 18/18 tables byte-for-byte after declared root-A remap	
RETRON_DB:RDB-B055	RETRON_DB	/home/borg/RESEARCH-retron-db/results/stage1_mestre_replication_and_insights/tables/ncrna_clade_nesting.tsv	bundle:tables	a36e43fbfc1638ae016dd3a1fca8d2516a32a6deb38ebec211f45a6910e70c66	463	2026-09-12 14:24	scripts/s03_ncrna_nesting.py		22	G0010	12	GREEN	FROZEN retron-db 76ad2af; M1 rerun reproduced 18/18 tables byte-for-byte after declared root-A remap	
RETRON_DB:RDB-B056	RETRON_DB	/home/borg/RESEARCH-retron-db/results/stage1_mestre_replication_and_insights/tables/paper_quotes.tsv	bundle:tables	bc0c8ccf435aa982c4356e462c267439eb97cfc96be108eba4ff13b5323a48fc	4412	2026-09-12 14:24	scripts/s04_paper_reading.py		31	G0017	7	GREEN	FROZEN retron-db 76ad2af; M1 rerun reproduced 18/18 tables byte-for-byte after declared root-A remap	
RETRON_DB:RDB-B057	RETRON_DB	/home/borg/RESEARCH-retron-db/results/stage1_mestre_replication_and_insights/tables/paper_search_controls.tsv	bundle:tables	7156f52977827f97b4ca7aef80e7e123bcc5dec98cf6179835411e2e3cbadc40	976	2026-09-12 14:24	scripts/s04_paper_reading.py		15	G0018	7	GREEN	FROZEN retron-db 76ad2af; M1 rerun reproduced 18/18 tables byte-for-byte after declared root-A remap	
RETRON_DB:RDB-B058	RETRON_DB	/home/borg/RESEARCH-retron-db/results/stage1_mestre_replication_and_insights/tables/protein_substitution_audit.tsv	bundle:tables	797a7357c8a986be161d5158870b49e2be555f2fa4ac0cdcf815ecb34588e829	364	2026-09-12 14:24	scripts/s02_foldspace_null.py		6	G0011	12	GREEN	FROZEN retron-db 76ad2af; M1 rerun reproduced 18/18 tables byte-for-byte after declared root-A remap	
RETRON_DB:RDB-B059	RETRON_DB	/home/borg/RESEARCH-retron-db/results/stage1_mestre_replication_and_insights/tables/rule_d_sweep.tsv	bundle:tables	2f2992a584ce56d159ae89e2103f7dd0675eb08e88027529227f666b739bcb09	2913	2026-09-12 14:23	scripts/s01_clade_recovery.py		31	G0019	7	GREEN	FROZEN retron-db 76ad2af; M1 rerun reproduced 18/18 tables byte-for-byte after declared root-A remap	
RETRON_DB:RDB-B060	RETRON_DB	/home/borg/RESEARCH-retron-db/results/stage1_mestre_replication_and_insights/tables/table_copies.tsv	bundle:tables	f69839333a5bd3bec2e9fe33054e883e4d1310653fee05103a11b3cfe6b9f0be	996	2026-09-12 14:23	scripts/s00_pin_inputs.py		4	G0012	12	GREEN	FROZEN retron-db 76ad2af; M1 rerun reproduced 18/18 tables byte-for-byte after declared root-A remap	
RETRON_DB:RDB-V061	RETRON_DB	/home/borg/RESEARCH-in-sleep-RETRON-DB_V4/ARIS_OUTPUT/rt0_rt7_domain_test_v4_and_tree/scripts/s2b_mestre_clade_monophyly.py	prior_script:V4	1c769c5453ca26108bb80076d15f7e859aa81f0f1276b822f5f06bca2cdb0550	4795	2026-08-19 15:25	V4 rt0_rt7_domain_test_v4_and_tree		113	G0435	1	REFERENCE	prior code: read for method, re-implement; never evidence	ancestor of bundle s01 monophyly criterion; joins on Accesion only (1912/1928); hand-rolled newick parser; reads V4 MELISSA_DATA
RETRON_DB:RDB-V062	RETRON_DB	/home/borg/RESEARCH-in-sleep-RETRON-DB_V4/ARIS_OUTPUT/rt0_rt7_domain_test_v4_and_tree/scripts/s5b_E4a_rule_D_on_mestre.py	prior_script:V4	2cf722fa83cfde735e8632db461eab571c3751367e152f8c8fd1055059fe118b	5987	2026-08-20 14:23	V4 rt0_rt7_domain_test_v4_and_tree		120	G0441	1	REFERENCE	prior code: read for method, re-implement; never evidence	ancestor of bundle s01 rule-D sweep (same S,F grid, same smaller-side maximal rule); ete3
RETRON_DB:RDB-V063	RETRON_DB	/home/borg/RESEARCH-in-sleep-RETRON-DB_V4/ARIS_OUTPUT/rt0_rt7_domain_test_v4_and_tree/scripts/s8b_mestre_clade_structure.py	prior_script:V4	7c3ccf9cba1143223b0a748e2041465e063319cc97b22aa5931fe8c08d696a7e	3879	2026-08-24 01:58	V4 rt0_rt7_domain_test_v4_and_tree		78	G0455	1	REFERENCE	prior code: read for method, re-implement; never evidence	ancestor of bundle s02; global permutation null, 30 perms, clades>=20 members, pLDDT>=90 arm
RETRON_DB:RDB-V064	RETRON_DB	/home/borg/RESEARCH-in-sleep-RETRON-DB_V4/ARIS_OUTPUT/rt0_rt7_domain_test_v4_and_tree/scripts/s7h_mestre_frames.py	prior_script:V4	fb8ba77544183594d0c8da086938a20b976adf0b92e439497710d126ce54c12c	2879	2026-08-22 14:41	V4 rt0_rt7_domain_test_v4_and_tree		63	G0453	1	REFERENCE	prior code: read for method, re-implement; never evidence	V4 RE-INFERRED Mestre 1843-protein trees (mafft + IQ-TREE, frames ours/toro/narrow/wide, fftnsi/linsi) -> cache/mestre_trees; NOT carried into retron-db
RETRON_DB:RDB-V065	RETRON_DB	/home/borg/RESEARCH-in-sleep-RETRON-DB_V4/ARIS_OUTPUT/rt0_rt7_domain_test_v4_and_tree/scripts/s7i_clade_support.py	prior_script:V4	dc9b83074aab678a86690693fa465de64ba5c880115dd040a680b6e8a2ca47de	3241	2026-08-23 10:18	V4 rt0_rt7_domain_test_v4_and_tree		71	G0454	1	REFERENCE	prior code: read for method, re-implement; never evidence	V4 clade-node support on re-inferred trees; NOT carried into retron-db
RETRON_DB:RDB-V066	RETRON_DB	/home/borg/RESEARCH-in-sleep-RETRON-DB_V4/ARIS_OUTPUT/rt0_rt7_domain_test_v4_and_tree/scripts/s5a_fold_esmfold.py	prior_script:V4	29ed26eff4db875c2279bd6e3ec3da20fae64521cbf63e5da4c8b21cf57d6256	3287	2026-08-20 11:45	V4 rt0_rt7_domain_test_v4_and_tree		73			REFERENCE	prior code: read for method, re-implement; never evidence	produced V4 cache/fold/mestre full-length ESMFold pdbs consumed by bundle s00/s02
RETRON_DB:RDB-V067	RETRON_DB	/home/borg/RESEARCH-in-sleep-RETRON-DB_V4/ARIS_OUTPUT/rt0_rt7_domain_test_v4_and_tree/scripts/s6c_gateS_khan_calibration.py	prior_script:V4	5d3d0497f598b1cc8caff657742dac57d2090fd87585fabfefd048e00305d1f2	2574	2026-08-20 22:05	V4 rt0_rt7_domain_test_v4_and_tree		62			REFERENCE	prior code: read for method, re-implement; never evidence	V4 Khan 171 calibration; topic-related to bundle s05 only
RETRON_DB:RDB-V068	RETRON_DB	/home/borg/RESEARCH-in-sleep-RETRON-DB_V4/ARIS_OUTPUT/rt0_rt7_domain_test_v4_and_tree/scripts/g0a_rerun_s5b_controls.py	prior_script:V4	c7f211eebd6ae56776f95892969c9820a6fa580e6a1acbc64303ba1a3bbc7a70	6890	2026-08-19 13:24	V4 rt0_rt7_domain_test_v4_and_tree		170	G0247	1	REFERENCE	prior code: read for method, re-implement; never evidence	V4 controls for s5b
RETRON_DB:RDB-V069	RETRON_DB	/home/borg/RESEARCH-in-sleep-RETRON-DB_V4/ARIS_OUTPUT/rt0_rt7_domain_test_v4_and_tree/cache/mestre_trees/fftnsi.iqtree	prior_derived:V4_mestre_reinferred_tree	b173b72e44f323c37b7e13a5b712eae05397e492a434d56aecf13db9926ab916	1417490	2026-08-22 22:30	V4 s7h pipeline (mafft+IQ-TREE)	cache/mestre_*.faa	7588	G0231	1	AMBER	COMPARATOR ONLY: 1843 tips incl. 91 substitutes (3 RNAP); input alignments lost (4/6 rebuilt); support-based '<=3/11'	Mestre 1843-tip re-inference; not consumed by retron-db
